,Unnamed: 0,parent,child,group,flag,predict,label,compare
13437,13437,zoophobia,arachnophobia,675,True,0.48705782907701944,1,zoophobiaarachnophobia675
13438,13438,zoophobia,cynophobia,675,True,0.41859201932725465,1,zoophobiacynophobia675
13439,13439,zoophobia,entomophobia,675,True,0.4923726547245658,1,zoophobiaentomophobia675
13440,13440,zoophobia,lepidophobia,675,True,0.4775374301562134,1,zoophobialepidophobia675
13441,13441,zoophobia,musophobia,675,True,0.4316978400076067,1,zoophobiamusophobia675
13442,13442,phobia,social_phobia,675,True,0.8659173657495138,1,phobiasocial_phobia675
13443,13443,social_phobia,androphobia,675,True,0.5345465485830115,1,social_phobiaandrophobia675
13444,13444,social_phobia,gynophobia,675,True,0.49889899340454813,1,social_phobiagynophobia675
13445,13445,social_phobia,satanophobia,675,True,0.5541160388876025,1,social_phobiasatanophobia675
13446,13446,social_phobia,school_phobia,675,True,0.4391682457175892,1,social_phobiaschool_phobia675
13447,13447,social_phobia,traumatophobia,675,True,0.5562367417375502,1,social_phobiatraumatophobia675
13448,13448,social_phobia,xenophobia,675,True,0.49814099306614396,1,social_phobiaxenophobia675
13449,13449,insanity,craziness,676,True,0.6490981310489556,1,insanitycraziness676
13450,13450,insanity,dementia,676,True,0.48302225199462123,1,insanitydementia676
13451,13451,dementia,alcoholic_dementia,676,True,0.7122167506925614,1,dementiaalcoholic_dementia676
13452,13452,dementia,presenile_dementia,676,True,0.7340629770878682,1,dementiapresenile_dementia676
13453,13453,presenile_dementia,Alzheimer's_disease,676,True,0.3367330653476844,1,presenile_dementiaAlzheimer's_disease676
13454,13454,presenile_dementia,Pick's_disease,676,True,0.25113853261516983,1,presenile_dementiaPick's_disease676
13455,13455,dementia,senile_dementia,676,True,0.7659206475156461,1,dementiasenile_dementia676
13456,13456,insanity,derangement,676,True,0.5569390763500931,1,insanityderangement676
13457,13457,insanity,irrationality,676,True,0.7314594582244701,1,insanityirrationality676
13458,13458,insanity,lunacy,676,True,0.745316241353656,1,insanitylunacy676
13459,13459,good_fortune,blessing,677,True,0.6061055581618487,1,good_fortuneblessing677
13460,13460,blessing,mercy,677,True,0.6598387102496309,1,blessingmercy677
13461,13461,good_fortune,prosperity,677,True,0.7188749737774403,1,good_fortuneprosperity677
13462,13462,prosperity,strength,677,True,0.707208636896451,1,prosperitystrength677
13463,13463,prosperity,success,677,True,0.5757054326733673,1,prosperitysuccess677
13464,13464,success,big_time,677,True,0.6768646606992617,1,successbig_time677
13465,13465,success,pay_dirt,677,True,0.7017372004419214,1,successpay_dirt677
13466,13466,prosperity,wellbeing,677,True,0.7530865330657391,1,prosperitywellbeing677
13467,13467,wellbeing,fool's_paradise,677,True,0.701387443493147,1,wellbeingfool's_paradise677
13468,13468,wellbeing,health,677,True,0.7449139178609173,1,wellbeinghealth677
13469,13469,adversity,affliction,678,True,0.523780654391053,1,adversityaffliction678
13470,13470,affliction,cross,678,True,0.661402120613581,1,afflictioncross678
13471,13471,adversity,catastrophe,678,True,0.5611610126429322,1,adversitycatastrophe678
13472,13472,adversity,distress,678,True,0.6128197974189382,1,adversitydistress678
13473,13473,distress,anguish,678,True,0.7738469443014169,1,distressanguish678
13474,13474,distress,pressure,678,True,0.6147600447498958,1,distresspressure678
13475,13475,distress,throe,678,True,0.5615649456815333,1,distressthroe678
13476,13476,adversity,extremity,678,True,0.6587714334520627,1,adversityextremity678
13477,13477,extremity,bitter_end,678,True,0.5773116144367807,1,extremitybitter_end678
13478,13478,adversity,ill-being,678,True,0.5921021221616085,1,adversityill-being678
13479,13479,ill-being,misery,678,True,0.6584970558555981,1,ill-beingmisery678
13480,13480,misery,concentration_camp,678,True,0.6709390927639748,1,miseryconcentration_camp678
13481,13481,misery,living_death,678,True,0.7008672936114039,1,miseryliving_death678
13482,13482,misery,suffering,678,True,0.8265785796799524,1,miserysuffering678
13483,13483,adversity,nadir,678,True,0.4590211416519711,1,adversitynadir678
13484,13484,adversity,victimization,678,True,0.7158661483332576,1,adversityvictimization678
13485,13485,impurity,admixture,679,True,0.7696696120547918,1,impurityadmixture679
13486,13486,impurity,adulteration,679,True,0.8422660652483961,1,impurityadulteration679
13487,13487,impurity,contamination,679,True,0.747491571262242,1,impuritycontamination679
13488,13488,contamination,dust_contamination,679,True,0.8136432568702596,1,contaminationdust_contamination679
13489,13489,impurity,dirtiness,679,True,0.7668356621072685,1,impuritydirtiness679
13490,13490,impurity,pollution,679,True,0.8529271754475057,1,impuritypollution679
13491,13491,pollution,air_pollution,679,True,0.9224692921846883,1,pollutionair_pollution679
13492,13492,air_pollution,acid_rain,679,True,0.4031851561518656,1,air_pollutionacid_rain679
13493,13493,air_pollution,industrial_air_pollution,679,True,0.8282559588406937,1,air_pollutionindustrial_air_pollution679
13494,13494,air_pollution,miasma,679,True,0.43480056413238244,1,air_pollutionmiasma679
13495,13495,air_pollution,small-particle_pollution,679,True,0.5778065590867786,1,air_pollutionsmall-particle_pollution679
13496,13496,air_pollution,smog,679,True,0.4457090017035441,1,air_pollutionsmog679
13497,13497,pollution,biodegradable_pollution,679,True,0.8631922641647687,1,pollutionbiodegradable_pollution679
13498,13498,pollution,noise_pollution,679,True,0.8736494145186322,1,pollutionnoise_pollution679
13499,13499,pollution,nonbiodegradable_pollution,679,True,0.8942144129453933,1,pollutionnonbiodegradable_pollution679
13500,13500,pollution,thermal_pollution,679,True,0.8978195285626589,1,pollutionthermal_pollution679
13501,13501,pollution,water_pollution,679,True,0.9196549676940006,1,pollutionwater_pollution679
13502,13502,impurity,putridity,679,True,0.7621896677712643,1,impurityputridity679
13503,13503,environmental_condition,climate,680,True,0.767924380369696,1,environmental_conditionclimate680
13504,13504,environmental_condition,deforestation,680,True,0.6744006867375744,1,environmental_conditiondeforestation680
13505,13505,environmental_condition,depopulation,680,True,0.5377368906585289,1,environmental_conditiondepopulation680
13506,13506,environmental_condition,erosion,680,True,0.6591489825989356,1,environmental_conditionerosion680
13507,13507,environmental_condition,glaciation,680,True,0.6455106189297068,1,environmental_conditionglaciation680
13508,13508,environmental_condition,inhospitableness,680,True,0.7400160737005517,1,environmental_conditioninhospitableness680
13509,13509,environmental_condition,meteorological_conditions,680,True,0.7670894958273088,1,environmental_conditionmeteorological_conditions680
13510,13510,environmental_condition,pollution,680,True,0.7194311276133968,1,environmental_conditionpollution680
13511,13511,pollution,air_pollution,680,True,0.9224693994641661,1,pollutionair_pollution680
13512,13512,air_pollution,acid_rain,680,True,0.4031838615798933,1,air_pollutionacid_rain680
13513,13513,air_pollution,industrial_air_pollution,680,True,0.8282556458948116,1,air_pollutionindustrial_air_pollution680
13514,13514,air_pollution,miasma,680,True,0.43479975316074615,1,air_pollutionmiasma680
13515,13515,air_pollution,small-particle_pollution,680,True,0.5778047490053795,1,air_pollutionsmall-particle_pollution680
13516,13516,air_pollution,smog,680,True,0.4457088905299274,1,air_pollutionsmog680
13517,13517,pollution,biodegradable_pollution,680,True,0.8631920752184522,1,pollutionbiodegradable_pollution680
13518,13518,pollution,noise_pollution,680,True,0.8736494917888926,1,pollutionnoise_pollution680
13519,13519,pollution,nonbiodegradable_pollution,680,True,0.8942142710528145,1,pollutionnonbiodegradable_pollution680
13520,13520,pollution,thermal_pollution,680,True,0.8978190698636331,1,pollutionthermal_pollution680
13521,13521,pollution,water_pollution,680,True,0.91965477558055,1,pollutionwater_pollution680
13522,13522,group,acyl,681,True,0.9701229010482466,1,groupacyl681
13523,13523,acyl,acetyl,681,True,0.5859770941750023,1,acylacetyl681
13524,13524,acyl,foryml,681,True,0.6540942827804396,1,acylforyml681
13525,13525,group,alcohol_group,681,True,0.9496845457080082,1,groupalcohol_group681
13526,13526,group,aldehyde_group,681,True,0.9406971006986662,1,groupaldehyde_group681
13527,13527,group,alkyl,681,True,0.9383828164350935,1,groupalkyl681
13528,13528,alkyl,ethyl,681,True,0.5036627789783449,1,alkylethyl681
13529,13529,alkyl,methyl,681,True,0.3943687875459361,1,alkylmethyl681
13530,13530,methyl,aminomethane,681,True,0.3788091794995466,1,methylaminomethane681
13531,13531,methyl,hydroxymethyl,681,True,0.6529052337335222,1,methylhydroxymethyl681
13532,13532,group,allyl,681,True,0.9361553711524842,1,groupallyl681
13533,13533,group,amino,681,True,0.9800877072947495,1,groupamino681
13534,13534,amino,glucosamine,681,True,0.5076305260347725,1,aminoglucosamine681
13535,13535,group,amyl,681,True,0.9589331051962489,1,groupamyl681
13536,13536,group,azido_group,681,True,0.9531680159100249,1,groupazido_group681
13537,13537,group,azo_group,681,True,0.9614670064444143,1,groupazo_group681
13538,13538,group,benzoyl_group,681,True,0.9330457696982591,1,groupbenzoyl_group681
13539,13539,group,benzyl,681,True,0.9227834372242432,1,groupbenzyl681
13540,13540,group,butyl,681,True,0.9252633846659855,1,groupbutyl681
13541,13541,group,cacodyl,681,True,0.9095799035569855,1,groupcacodyl681
13542,13542,group,carbonyl_group,681,True,0.9367571622824112,1,groupcarbonyl_group681
13543,13543,group,carboxyl,681,True,0.952807513135017,1,groupcarboxyl681
13544,13544,group,chromophore,681,True,0.9507257870984628,1,groupchromophore681
13545,13545,group,cyano_group,681,True,0.9490013326071279,1,groupcyano_group681
13546,13546,group,glyceryl,681,True,0.9026155967391247,1,groupglyceryl681
13547,13547,group,hydrazo_group,681,True,0.9579246394033404,1,grouphydrazo_group681
13548,13548,group,hydroxyl,681,True,0.9436454377475224,1,grouphydroxyl681
13549,13549,group,ketone_group,681,True,0.9507621177250651,1,groupketone_group681
13550,13550,group,methylene_group,681,True,0.9517143719578182,1,groupmethylene_group681
13551,13551,group,nitrite,681,True,0.880029072366764,1,groupnitrite681
13552,13552,nitrite,sodium_nitrite,681,True,0.5986946036282,1,nitritesodium_nitrite681
13553,13553,group,nitro_group,681,True,0.9521889769664219,1,groupnitro_group681
13554,13554,group,propyl,681,True,0.9437480007778577,1,grouppropyl681
13555,13555,group,uranyl,681,True,0.7190371558217016,1,groupuranyl681
13556,13556,group,vinyl,681,True,0.880010616123133,1,groupvinyl681
13557,13557,soil,alluvial_soil,682,True,0.9469326444829647,1,soilalluvial_soil682
13558,13558,soil,bog_soil,682,True,0.9196073181091761,1,soilbog_soil682
13559,13559,soil,bole,682,True,0.831929196945165,1,soilbole682
13560,13560,soil,caliche,682,True,0.8785680454511116,1,soilcaliche682
13561,13561,soil,clay,682,True,0.8408866460461724,1,soilclay682
13562,13562,clay,adobe,682,True,0.6136816789566235,1,clayadobe682
13563,13563,clay,argil,682,True,0.6466597742799769,1,clayargil682
13564,13564,clay,bentonite,682,True,0.5909481596022077,1,claybentonite682
13565,13565,clay,china_clay,682,True,0.8957145379697173,1,claychina_clay682
13566,13566,clay,daub,682,True,0.6516782711240175,1,claydaub682
13567,13567,clay,fireclay,682,True,0.7847932308593764,1,clayfireclay682
13568,13568,clay,Kitty_Litter,682,True,0.6869239166375245,1,clayKitty_Litter682
13569,13569,clay,pipeclay,682,True,0.7302666375896749,1,claypipeclay682
13570,13570,clay,potter's_clay,682,True,0.9435176568422925,1,claypotter's_clay682
13571,13571,potter's_clay,slip,682,True,0.45799788933083696,1,potter's_clayslip682
13572,13572,clay,red_clay,682,True,0.8670389531573074,1,clayred_clay682
13573,13573,soil,clunch,682,True,0.8045877177865867,1,soilclunch682
13574,13574,soil,desert_soil,682,True,0.9520128104434693,1,soildesert_soil682
13575,13575,soil,fuller's_earth,682,True,0.882299405999484,1,soilfuller's_earth682
13576,13576,soil,gilgai_soil,682,True,0.9326865426522939,1,soilgilgai_soil682
13577,13577,soil,gumbo,682,True,0.84472384677616,1,soilgumbo682
13578,13578,soil,humus,682,True,0.8924208528292193,1,soilhumus682
13579,13579,soil,Indian_red,682,True,0.860223232970951,1,soilIndian_red682
13580,13580,soil,indurated_clay,682,True,0.7308951725798248,1,soilindurated_clay682
13581,13581,soil,laterite,682,True,0.8047321211909665,1,soillaterite682
13582,13582,soil,loam,682,True,0.860581677283692,1,soilloam682
13583,13583,loam,chernozemic_soil,682,True,0.22591439918290812,1,loamchernozemic_soil682
13584,13584,loam,regur,682,True,0.4783201059285451,1,loamregur682
13585,13585,soil,loess,682,True,0.7971123245411263,1,soilloess682
13586,13586,soil,marl,682,True,0.8301245883146302,1,soilmarl682
13587,13587,soil,mold,682,True,0.8096853406990523,1,soilmold682
13588,13588,mold,leaf_mold,682,True,0.8744134767500011,1,moldleaf_mold682
13589,13589,soil,mud,682,True,0.8716062321274275,1,soilmud682
13590,13590,mud,bleaching_clay,682,True,0.4883319697187694,1,mudbleaching_clay682
13591,13591,mud,mud_pie,682,True,0.6524261290687561,1,mudmud_pie682
13592,13592,mud,slop,682,True,0.6778169272983295,1,mudslop682
13593,13593,soil,podzol,682,True,0.7518967082463038,1,soilpodzol682
13594,13594,soil,prairie_soil,682,True,0.9478899015641756,1,soilprairie_soil682
13595,13595,soil,regosol,682,True,0.8283246537442537,1,soilregosol682
13596,13596,soil,residual_soil,682,True,0.93869701369323,1,soilresidual_soil682
13597,13597,soil,sand,682,True,0.8471401164881045,1,soilsand682
13598,13598,soil,sedimentary_clay,682,True,0.8084928514395797,1,soilsedimentary_clay682
13599,13599,soil,silt,682,True,0.8889105619349366,1,soilsilt682
13600,13600,soil,subsoil,682,True,0.9191026391015777,1,soilsubsoil682
13601,13601,soil,till,682,True,0.8028337223115315,1,soiltill682
13602,13602,soil,topsoil,682,True,0.9114483395012568,1,soiltopsoil682
13603,13603,soil,tundra_soil,682,True,0.946189334490368,1,soiltundra_soil682
13604,13604,soil,wiesenboden,682,True,0.8739656407498031,1,soilwiesenboden682
13605,13605,amino_acid,alanine,683,True,0.9006403397363866,1,amino_acidalanine683
13606,13606,amino_acid,asparagine,683,True,0.9000752978279616,1,amino_acidasparagine683
13607,13607,amino_acid,aspartic_acid,683,True,0.8900393988649682,1,amino_acidaspartic_acid683
13608,13608,amino_acid,canavanine,683,True,0.8003912707656323,1,amino_acidcanavanine683
13609,13609,amino_acid,citrulline,683,True,0.8321396651457836,1,amino_acidcitrulline683
13610,13610,amino_acid,creatine,683,True,0.7347028084397956,1,amino_acidcreatine683
13611,13611,amino_acid,cysteine,683,True,0.8982725543945297,1,amino_acidcysteine683
13612,13612,amino_acid,cystine,683,True,0.8511512936899936,1,amino_acidcystine683
13613,13613,amino_acid,dopa,683,True,0.8224974781301998,1,amino_aciddopa683
13614,13614,dopa,L-dopa,683,True,0.3223770913020644,1,dopaL-dopa683
13615,13615,amino_acid,essential_amino_acid,683,True,0.9544058812677728,1,amino_acidessential_amino_acid683
13616,13616,essential_amino_acid,arginine,683,True,0.8081890883848757,1,essential_amino_acidarginine683
13617,13617,essential_amino_acid,histidine,683,True,0.8486028404008257,1,essential_amino_acidhistidine683
13618,13618,essential_amino_acid,isoleucine,683,True,0.8146067595516551,1,essential_amino_acidisoleucine683
13619,13619,essential_amino_acid,leucine,683,True,0.81634419607628,1,essential_amino_acidleucine683
13620,13620,essential_amino_acid,lysine,683,True,0.7868941750448611,1,essential_amino_acidlysine683
13621,13621,essential_amino_acid,methionine,683,True,0.7864074308281825,1,essential_amino_acidmethionine683
13622,13622,essential_amino_acid,phenylalanine,683,True,0.7860898614629425,1,essential_amino_acidphenylalanine683
13623,13623,essential_amino_acid,threonine,683,True,0.7440696673493913,1,essential_amino_acidthreonine683
13624,13624,essential_amino_acid,tryptophan,683,True,0.8017900550695103,1,essential_amino_acidtryptophan683
13625,13625,essential_amino_acid,valine,683,True,0.7729558605545613,1,essential_amino_acidvaline683
13626,13626,amino_acid,gamma_aminobutyric_acid,683,True,0.9122167565377984,1,amino_acidgamma_aminobutyric_acid683
13627,13627,amino_acid,glutamic_acid,683,True,0.8651093657636691,1,amino_acidglutamic_acid683
13628,13628,amino_acid,glutamine,683,True,0.8515122597208181,1,amino_acidglutamine683
13629,13629,amino_acid,glycine,683,True,0.9198644686944597,1,amino_acidglycine683
13630,13630,amino_acid,hydroxyproline,683,True,0.8227318544478398,1,amino_acidhydroxyproline683
13631,13631,amino_acid,iodoamino_acid,683,True,0.8400219091300584,1,amino_acidiodoamino_acid683
13632,13632,iodoamino_acid,iodothyronine,683,True,0.6904104675501496,1,iodoamino_acidiodothyronine683
13633,13633,iodothyronine,tri-iodothyronine,683,True,0.5916106586670307,1,iodothyroninetri-iodothyronine683
13634,13634,iodoamino_acid,iodotyrosine,683,True,0.6804200172105596,1,iodoamino_acidiodotyrosine683
13635,13635,iodotyrosine,di-iodotyrosine,683,True,0.32447878648385486,1,iodotyrosinedi-iodotyrosine683
13636,13636,iodotyrosine,mono-iodotyrosine,683,True,0.40633250202066984,1,iodotyrosinemono-iodotyrosine683
13637,13637,amino_acid,ornithine,683,True,0.9102050691128495,1,amino_acidornithine683
13638,13638,amino_acid,proline,683,True,0.9137821844819134,1,amino_acidproline683
13639,13639,amino_acid,sarcosine,683,True,0.7663143808016082,1,amino_acidsarcosine683
13640,13640,amino_acid,serine,683,True,0.8999413877773748,1,amino_acidserine683
13641,13641,amino_acid,thyronine,683,True,0.86727854604273,1,amino_acidthyronine683
13642,13642,amino_acid,tyramine,683,True,0.8556496037801535,1,amino_acidtyramine683
13643,13643,amino_acid,tyrosine,683,True,0.9059504634152735,1,amino_acidtyrosine683
13644,13644,hydrocarbon,aromatic_compound,684,True,0.7409145938742924,1,hydrocarbonaromatic_compound684
13645,13645,hydrocarbon,aromatic_hydrocarbon,684,True,0.7739313219435978,1,hydrocarbonaromatic_hydrocarbon684
13646,13646,aromatic_hydrocarbon,benzene,684,True,0.6330086944073908,1,aromatic_hydrocarbonbenzene684
13647,13647,benzene,benzene_formula,684,True,0.6237350900498679,1,benzenebenzene_formula684
13648,13648,hydrocarbon,bitumen,684,True,0.3932010520084278,1,hydrocarbonbitumen684
13649,13649,bitumen,pitch,684,True,0.20660910593526818,1,bitumenpitch684
13650,13650,pitch,coal_tar,684,True,0.471972730400506,1,pitchcoal_tar684
13651,13651,hydrocarbon,butadiene,684,True,0.6181289956804132,1,hydrocarbonbutadiene684
13652,13652,butadiene,chloroprene,684,True,0.31376774240549543,1,butadienechloroprene684
13653,13653,hydrocarbon,chlorobenzene,684,True,0.6293122284461079,1,hydrocarbonchlorobenzene684
13654,13654,hydrocarbon,cymene,684,True,0.7269791833998104,1,hydrocarboncymene684
13655,13655,hydrocarbon,dioxin,684,True,0.6074192747945647,1,hydrocarbondioxin684
13656,13656,hydrocarbon,ethane,684,True,0.6811936365793674,1,hydrocarbonethane684
13657,13657,hydrocarbon,gas_oil,684,True,0.6437233987904935,1,hydrocarbongas_oil684
13658,13658,hydrocarbon,gasohol,684,True,0.6386438023073334,1,hydrocarbongasohol684
13659,13659,hydrocarbon,gasoline,684,True,0.6482351559879165,1,hydrocarbongasoline684
13660,13660,gasoline,leaded_gasoline,684,True,0.7651216463600741,1,gasolineleaded_gasoline684
13661,13661,gasoline,napalm,684,True,0.5621203027544751,1,gasolinenapalm684
13662,13662,gasoline,unleaded_gasoline,684,True,0.8517425474443324,1,gasolineunleaded_gasoline684
13663,13663,hydrocarbon,indene,684,True,0.6096782214441666,1,hydrocarbonindene684
13664,13664,hydrocarbon,kerosene,684,True,0.5884505710753002,1,hydrocarbonkerosene684
13665,13665,kerosene,paraffin,684,True,0.09158989376220453,1,keroseneparaffin684
13666,13666,hydrocarbon,liquefied_petroleum_gas,684,True,0.615111388672514,1,hydrocarbonliquefied_petroleum_gas684
13667,13667,hydrocarbon,naphtha,684,True,0.4810737670056555,1,hydrocarbonnaphtha684
13668,13668,hydrocarbon,naphthalene,684,True,0.6291698007753685,1,hydrocarbonnaphthalene684
13669,13669,hydrocarbon,octane,684,True,0.742335472031475,1,hydrocarbonoctane684
13670,13670,hydrocarbon,provitamin,684,True,0.5671686102389177,1,hydrocarbonprovitamin684
13671,13671,provitamin,provitamin_A,684,True,0.492713334917796,1,provitaminprovitamin_A684
13672,13672,provitamin_A,beta-carotene,684,True,0.5488826100923195,1,provitamin_Abeta-carotene684
13673,13673,hydrocarbon,pyrene,684,True,0.645757802081399,1,hydrocarbonpyrene684
13674,13674,hydrocarbon,terpene,684,True,0.7931903785965164,1,hydrocarbonterpene684
13675,13675,terpene,limonene,684,True,0.7657799143356256,1,terpenelimonene684
13676,13676,ester,banana_oil,685,True,0.4635037889687384,1,esterbanana_oil685
13677,13677,ester,cellulose_ester,685,True,0.45596251960001977,1,estercellulose_ester685
13678,13678,cellulose_ester,cellulose_acetate,685,True,0.11037012648295594,1,cellulose_estercellulose_acetate685
13679,13679,cellulose_acetate,cellulose_triacetate,685,True,0.0861778172538527,1,cellulose_acetatecellulose_triacetate685
13680,13680,cellulose_ester,cellulose_nitrate,685,True,0.12540979547321582,1,cellulose_estercellulose_nitrate685
13681,13681,cellulose_nitrate,pyrocellulose,685,True,0.06581897904248635,1,cellulose_nitratepyrocellulose685
13682,13682,cellulose_nitrate,pyroxylin,685,True,0.0697766040467053,1,cellulose_nitratepyroxylin685
13683,13683,cellulose_ester,cellulose_xanthate,685,True,0.18857871147081134,1,cellulose_estercellulose_xanthate685
13684,13684,ester,citrate,685,True,0.5386961533999448,1,estercitrate685
13685,13685,ester,cyclohexanol_phthalate,685,True,0.35150251939795923,1,estercyclohexanol_phthalate685
13686,13686,ester,ethyl_acetate,685,True,0.6514451054805679,1,esterethyl_acetate685
13687,13687,ester,glyceryl_ester,685,True,0.6740296775229887,1,esterglyceryl_ester685
13688,13688,glyceryl_ester,butyrin,685,True,0.42237591835781124,1,glyceryl_esterbutyrin685
13689,13689,butyrin,tributyrin,685,True,0.2765093673557603,1,butyrintributyrin685
13690,13690,glyceryl_ester,glyceride,685,True,0.31885394049245946,1,glyceryl_esterglyceride685
13691,13691,glyceride,triglyceride,685,True,0.47273803262278297,1,glyceridetriglyceride685
13692,13692,glyceryl_ester,glycerin_jelly,685,True,0.14653424037266205,1,glyceryl_esterglycerin_jelly685
13693,13693,glyceryl_ester,glycerite,685,True,0.2635928462884553,1,glyceryl_esterglycerite685
13694,13694,glyceryl_ester,glycerogelatin,685,True,0.2002128626711484,1,glyceryl_esterglycerogelatin685
13695,13695,glyceryl_ester,margarin,685,True,0.31882424320009023,1,glyceryl_estermargarin685
13696,13696,glyceryl_ester,palmitin,685,True,0.25585277822335994,1,glyceryl_esterpalmitin685
13697,13697,glyceryl_ester,stearin,685,True,0.24694214111252646,1,glyceryl_esterstearin685
13698,13698,glyceryl_ester,triolein,685,True,0.3294963212603893,1,glyceryl_estertriolein685
13699,13699,glyceryl_ester,tripalmitin,685,True,0.33853934149497855,1,glyceryl_estertripalmitin685
13700,13700,glyceryl_ester,tristearin,685,True,0.3335781806096176,1,glyceryl_estertristearin685
13701,13701,ester,lactate,685,True,0.5347987300358092,1,esterlactate685
13702,13702,ester,maleate,685,True,0.4215594290760658,1,estermaleate685
13703,13703,ester,nucleotide,685,True,0.5669110551664768,1,esternucleotide685
13704,13704,nucleotide,adenosine_diphosphate,685,True,0.8418502128415843,1,nucleotideadenosine_diphosphate685
13705,13705,nucleotide,adenosine_monophosphate,685,True,0.8296410986549427,1,nucleotideadenosine_monophosphate685
13706,13706,nucleotide,adenosine_triphosphate,685,True,0.8216423061859494,1,nucleotideadenosine_triphosphate685
13707,13707,nucleotide,base_pair,685,True,0.7795393246699129,1,nucleotidebase_pair685
13708,13708,nucleotide,deoxyadenosine_monophosphate,685,True,0.6714095133852993,1,nucleotidedeoxyadenosine_monophosphate685
13709,13709,nucleotide,deoxycytidine_monophosphate,685,True,0.7214181770297854,1,nucleotidedeoxycytidine_monophosphate685
13710,13710,nucleotide,deoxyguanosine_monophosphate,685,True,0.7022652432668675,1,nucleotidedeoxyguanosine_monophosphate685
13711,13711,nucleotide,deoxythymidine_monophosphate,685,True,0.7526355205694016,1,nucleotidedeoxythymidine_monophosphate685
13712,13712,nucleotide,muton,685,True,0.8080247450715914,1,nucleotidemuton685
13713,13713,nucleotide,uracil,685,True,0.7870874093801584,1,nucleotideuracil685
13714,13714,ester,polyester,685,True,0.42467047948595477,1,esterpolyester685
13715,13715,ester,urethane,685,True,0.31963616325808725,1,esterurethane685
13716,13716,unsaturated_fatty_acid,eleostearic_acid,686,True,0.6160601203918685,1,unsaturated_fatty_acideleostearic_acid686
13717,13717,unsaturated_fatty_acid,monounsaturated_fatty_acid,686,True,0.6339884995826209,1,unsaturated_fatty_acidmonounsaturated_fatty_acid686
13718,13718,monounsaturated_fatty_acid,elaidic_acid,686,True,0.6439366758535385,1,monounsaturated_fatty_acidelaidic_acid686
13719,13719,monounsaturated_fatty_acid,oleic_acid,686,True,0.6054580387155064,1,monounsaturated_fatty_acidoleic_acid686
13720,13720,unsaturated_fatty_acid,polyunsaturated_fatty_acid,686,True,0.6273204734977311,1,unsaturated_fatty_acidpolyunsaturated_fatty_acid686
13721,13721,polyunsaturated_fatty_acid,linoleic_acid,686,True,0.7278489307133729,1,polyunsaturated_fatty_acidlinoleic_acid686
13722,13722,polyunsaturated_fatty_acid,omega-3_fatty_acid,686,True,0.5114916374457021,1,polyunsaturated_fatty_acidomega-3_fatty_acid686
13723,13723,omega-3_fatty_acid,alpha-linolenic_acid,686,True,0.6139848272054895,1,omega-3_fatty_acidalpha-linolenic_acid686
13724,13724,omega-3_fatty_acid,docosahexaenoic_acid,686,True,0.5896390181167941,1,omega-3_fatty_aciddocosahexaenoic_acid686
13725,13725,omega-3_fatty_acid,eicosapentaenoic_acid,686,True,0.6030847303025205,1,omega-3_fatty_acideicosapentaenoic_acid686
13726,13726,polyunsaturated_fatty_acid,omega-6_fatty_acid,686,True,0.5239075301964331,1,polyunsaturated_fatty_acidomega-6_fatty_acid686
13727,13727,omega-6_fatty_acid,linolenic_acid,686,True,0.5310831699967712,1,omega-6_fatty_acidlinolenic_acid686
13728,13728,unsaturated_fatty_acid,ricinoleic_acid,686,True,0.5871730202861489,1,unsaturated_fatty_acidricinoleic_acid686
13729,13729,adhesive_material,binder,687,True,0.6687537944839776,1,adhesive_materialbinder687
13730,13730,adhesive_material,birdlime,687,True,0.7973799112211951,1,adhesive_materialbirdlime687
13731,13731,adhesive_material,cement,687,True,0.7038528384836944,1,adhesive_materialcement687
13732,13732,cement,glue,687,True,0.5101664878589992,1,cementglue687
13733,13733,glue,animal_glue,687,True,0.9356375210910876,1,glueanimal_glue687
13734,13734,glue,casein_glue,687,True,0.8442304853894238,1,gluecasein_glue687
13735,13735,glue,fish_glue,687,True,0.916403720885521,1,gluefish_glue687
13736,13736,glue,marine_glue,687,True,0.913596529708495,1,gluemarine_glue687
13737,13737,cement,iron_putty,687,True,0.35628476129597525,1,cementiron_putty687
13738,13738,cement,mastic,687,True,0.6168719551066507,1,cementmastic687
13739,13739,cement,putty,687,True,0.5066948563625054,1,cementputty687
13740,13740,cement,red-lead_putty,687,True,0.38034926256134927,1,cementred-lead_putty687
13741,13741,adhesive_material,paste,687,True,0.663120168564869,1,adhesive_materialpaste687
13742,13742,paste,wafer,687,True,0.6211196593068808,1,pastewafer687
13743,13743,adhesive_material,rubber_cement,687,True,0.7348098612208447,1,adhesive_materialrubber_cement687
13744,13744,adhesive_material,spirit_gum,687,True,0.7877660414805582,1,adhesive_materialspirit_gum687
13745,13745,glycoside,glucoside,688,True,0.630947931366836,1,glycosideglucoside688
13746,13746,glucoside,amygdalin,688,True,0.36125440778939644,1,glucosideamygdalin688
13747,13747,amygdalin,laetrile,688,True,0.0998420958951484,1,amygdalinlaetrile688
13748,13748,glucoside,saponin,688,True,0.4539033313638103,1,glucosidesaponin688
13749,13749,glycoside,nucleoside,688,True,0.6278671884756308,1,glycosidenucleoside688
13750,13750,nucleoside,adenosine,688,True,0.7921751732629527,1,nucleosideadenosine688
13751,13751,nucleoside,deoxyadenosine,688,True,0.6685566323209796,1,nucleosidedeoxyadenosine688
