,concept_id,concept_name,child_pair,group_code
101,10002949,General literature,,10002944
102,10003459,"Computing standards, RFCs and guidelines",,10002944
103,10010577,Reliability,,10002944
104,10010912,Empirical studies,,10002944
105,10010916,Measurement,,10002944
106,10011124,Metrics,,10002944
107,10011130,Evaluation,,10002944
108,10011131,Experimentation,,10002944
109,10011133,Estimation,,10002944
110,10011673,Design,,10002944
111,10011674,Performance,,10002944
112,10011675,Validation,,10002944
113,10011676,Verification,,10002944
114,10003625,Combinatorics,10003626,10002950
114,10003625,Combinatorics,10003627,10002950
114,10003625,Combinatorics,10003628,10002950
114,10003625,Combinatorics,10003629,10002950
114,10003625,Combinatorics,10003630,10002950
114,10003625,Combinatorics,10003631,10002950
114,10003625,Combinatorics,10003632,10002950
115,10003633,Graph theory,10003634,10002950
115,10003633,Graph theory,10003637,10002950
115,10003633,Graph theory,10003638,10002950
115,10003633,Graph theory,10003639,10002950
115,10003633,Graph theory,10003640,10002950
115,10003633,Graph theory,10003641,10002950
115,10003633,Graph theory,10003642,10002950
115,10003633,Graph theory,10003643,10002950
115,10003633,Graph theory,10003644,10002950
115,10003633,Graph theory,10003645,10002950
115,10003633,Graph theory,10003646,10002950
115,10003633,Graph theory,10003647,10002950
115,10003633,Graph theory,10010917,10002950
115,10003633,Graph theory,10010918,10002950
116,10003649,Probabilistic representations,10003650,10002950
116,10003649,Probabilistic representations,10003651,10002950
116,10003649,Probabilistic representations,10003652,10002950
116,10003649,Probabilistic representations,10003653,10002950
116,10003649,Probabilistic representations,10003654,10002950
116,10003649,Probabilistic representations,10003655,10002950
116,10003649,Probabilistic representations,10003656,10002950
116,10003649,Probabilistic representations,10003657,10002950
117,10003662,Probabilistic inference problems,10003663,10002950
117,10003662,Probabilistic inference problems,10003664,10002950
117,10003662,Probabilistic inference problems,10003665,10002950
117,10003662,Probabilistic inference problems,10003666,10002950
117,10003662,Probabilistic inference problems,10003667,10002950
117,10003662,Probabilistic inference problems,10003669,10002950
118,10003670,Probabilistic reasoning algorithms,10003673,10002950
118,10003670,Probabilistic reasoning algorithms,10003674,10002950
118,10003670,Probabilistic reasoning algorithms,10003675,10002950
118,10003670,Probabilistic reasoning algorithms,10003676,10002950
118,10003670,Probabilistic reasoning algorithms,10003677,10002950
118,10003670,Probabilistic reasoning algorithms,10003682,10002950
118,10003670,Probabilistic reasoning algorithms,10003683,10002950
118,10003670,Probabilistic reasoning algorithms,10003684,10002950
118,10003670,Probabilistic reasoning algorithms,10003687,10002950
119,10003671,Probabilistic algorithms,,10002950
120,10003688,Statistical paradigms,10003689,10002950
120,10003688,Statistical paradigms,10003690,10002950
120,10003688,Statistical paradigms,10003691,10002950
120,10003688,Statistical paradigms,10003693,10002950
120,10003688,Statistical paradigms,10003694,10002950
120,10003688,Statistical paradigms,10003695,10002950
120,10003688,Statistical paradigms,10003696,10002950
120,10003688,Statistical paradigms,10003697,10002950
120,10003688,Statistical paradigms,10003698,10002950
120,10003688,Statistical paradigms,10003699,10002950
121,10003700,Stochastic processes,10003701,10002950
122,10003702,Nonparametric statistics,,10002950
123,10003703,Distribution functions,,10002950
124,10003704,Multivariate statistics,,10002950
125,10003707,Solvers,,10002950
126,10003708,Statistical software,,10002950
127,10011686,Mathematical software performance,,10002950
128,10003713,Coding theory,,10002950
129,10003715,Numerical analysis,10003717,10002950
129,10003715,Numerical analysis,10003718,10002950
129,10003715,Numerical analysis,10003719,10002950
129,10003715,Numerical analysis,10003720,10002950
129,10003715,Numerical analysis,10003721,10002950
129,10003715,Numerical analysis,10003722,10002950
129,10003715,Numerical analysis,10003724,10002950
129,10003715,Numerical analysis,10003725,10002950
129,10003715,Numerical analysis,10003726,10002950
129,10003715,Numerical analysis,10003748,10002950
129,10003715,Numerical analysis,10003749,10002950
129,10003715,Numerical analysis,10003750,10002950
130,10003716,Mathematical optimization,10011136,10002950
130,10003716,Mathematical optimization,10011138,10002950
130,10003716,Mathematical optimization,10011141,10002950
130,10003716,Mathematical optimization,10011804,10002950
131,10003727,Differential equations,10003728,10002950
131,10003727,Differential equations,10003729,10002950
131,10003727,Differential equations,10003730,10002950
131,10003727,Differential equations,10003731,10002950
132,10003732,Calculus,10003733,10002950
132,10003732,Calculus,10003734,10002950
132,10003732,Calculus,10003735,10002950
133,10003736,Functional analysis,10003737,10002950
134,10003738,Integral equations,,10002950
135,10003739,Nonlinear equations,,10002950
136,10003740,Quadrature,,10002950
137,10003732,Calculus,10003733,10002950
137,10003732,Calculus,10003734,10002950
137,10003732,Calculus,10003735,10002950
138,10003742,Topology,10003743,10002950
138,10003742,Topology,10003744,10002950
138,10003742,Topology,10003745,10002950
139,10003746,Continuous functions,,10002950
140,10002953,Database design and models,10002955,10002951
140,10002953,Database design and models,10002959,10002951
140,10002953,Database design and models,10010146,10002951
140,10002953,Database design and models,10010819,10002951
140,10002953,Database design and models,10010820,10002951
141,10002971,Data structures,10003450,10002951
141,10002971,Data structures,10003451,10002951
142,10003190,Database management system engines,10003191,10002951
142,10003190,Database management system engines,10003192,10002951
142,10003190,Database management system engines,10003193,10002951
142,10003190,Database management system engines,10003194,10002951
142,10003190,Database management system engines,10003195,10002951
142,10003190,Database management system engines,10003201,10002951
142,10003190,Database management system engines,10003205,10002951
142,10003190,Database management system engines,10003206,10002951
142,10003190,Database management system engines,10010832,10002951
142,10003190,Database management system engines,10010840,10002951
142,10003190,Database management system engines,10010841,10002951
142,10003190,Database management system engines,10010842,10002951
143,10003197,Query languages,10010822,10002951
143,10003197,Query languages,10010824,10002951
143,10003197,Query languages,10010825,10002951
143,10003197,Query languages,10010826,10002951
144,10003212,Database administration,10003213,10002951
144,10003212,Database administration,10003214,10002951
144,10003212,Database administration,10003216,10002951
144,10003212,Database administration,10003224,10002951
145,10003219,Information integration,10003183,10002951
145,10003219,Information integration,10003215,10002951
145,10003219,Information integration,10003217,10002951
145,10003219,Information integration,10003218,10002951
145,10003219,Information integration,10003221,10002951
145,10003219,Information integration,10003222,10002951
145,10003219,Information integration,10003223,10002951
145,10003219,Information integration,10003242,10002951
145,10003219,Information integration,10003399,10002951
146,10003400,Middleware for databases,10003401,10002951
146,10003400,Middleware for databases,10003402,10002951
146,10003400,Middleware for databases,10003403,10002951
146,10003400,Middleware for databases,10003405,10002951
146,10003400,Middleware for databases,10003406,10002951
146,10003400,Middleware for databases,10003407,10002951
146,10003400,Middleware for databases,10003408,10002951
146,10003400,Middleware for databases,10003409,10002951
146,10003400,Middleware for databases,10003410,10002951
146,10003400,Middleware for databases,10011142,10002951
147,10003153,Information storage technologies,10003155,10002951
147,10003153,Information storage technologies,10003156,10002951
147,10003153,Information storage technologies,10003157,10002951
147,10003153,Information storage technologies,10003158,10002951
147,10003153,Information storage technologies,10003159,10002951
147,10003153,Information storage technologies,10003160,10002951
148,10003161,Record storage systems,10003162,10002951
148,10003161,Record storage systems,10003163,10002951
148,10003161,Record storage systems,10003164,10002951
148,10003161,Record storage systems,10003165,10002951
148,10003161,Record storage systems,10003434,10002951
149,10003166,Storage replication,10003167,10002951
149,10003166,Storage replication,10003168,10002951
149,10003166,Storage replication,10003171,10002951
149,10003166,Storage replication,10003172,10002951
149,10003166,Storage replication,10003516,10002951
150,10003517,Storage architectures,10003176,10002951
150,10003517,Storage architectures,10003518,10002951
150,10003517,Storage architectures,10003519,10002951
151,10003520,Storage management,10003180,10002951
151,10003520,Storage management,10003181,10002951
151,10003520,Storage management,10003182,10002951
151,10003520,Storage management,10003184,10002951
151,10003520,Storage management,10003185,10002951
151,10003520,Storage management,10003186,10002951
152,10003228,Enterprise information systems,10003229,10002951
152,10003228,Enterprise information systems,10003230,10002951
152,10003228,Enterprise information systems,10003232,10002951
152,10003228,Enterprise information systems,10003442,10002951
152,10003228,Enterprise information systems,10010925,10002951
153,10003233,Collaborative and social computing systems and tools,10003288,10002951
153,10003233,Collaborative and social computing systems and tools,10003301,10002951
153,10003233,Collaborative and social computing systems and tools,10003449,10002951
153,10003233,Collaborative and social computing systems and tools,10003597,10002951
153,10003233,Collaborative and social computing systems and tools,10010519,10002951
153,10003233,Collaborative and social computing systems and tools,10010922,10002951
