,parent,child,group,flag
11391,nonreligious_person,disbeliever,566,TRUE
11392,disbeliever,atheist,566,TRUE
11393,disbeliever,irreligionist,566,TRUE
11394,disbeliever,materialist,566,TRUE
11395,nonreligious_person,heathen,566,TRUE
11396,heathen,idolater,566,TRUE
11397,idolater,idolatress,566,TRUE
11398,heathen,paynim,566,TRUE
11399,nonreligious_person,nihilist,566,TRUE
11400,nonreligious_person,positivist,566,TRUE
11401,positivist,logical_positivist,566,TRUE
11402,perceiver,audile,567,TRUE
11403,perceiver,eyeglass_wearer,567,TRUE
11404,perceiver,finder,567,TRUE
11405,finder,co-discoverer,567,TRUE
11406,perceiver,hearer,567,TRUE
11407,hearer,eavesdropper,567,TRUE
11408,eavesdropper,tapper,567,TRUE
11409,perceiver,motile,567,TRUE
11410,perceiver,noticer,567,TRUE
11411,perceiver,seer,567,TRUE
11412,perceiver,spectator,567,TRUE
11413,spectator,browser,567,TRUE
11414,spectator,bystander,567,TRUE
11415,spectator,cheerer,567,TRUE
11416,spectator,eyewitness,567,TRUE
11417,spectator,gawker,567,TRUE
11418,spectator,moviegoer,567,TRUE
11419,spectator,ogler,567,TRUE
11420,spectator,onlooker,567,TRUE
11421,spectator,playgoer,567,TRUE
11422,playgoer,first-nighter,567,TRUE
11423,playgoer,groundling,567,TRUE
11424,spectator,rubberneck,567,TRUE
11425,spectator,spy,567,TRUE
11426,spy,snoop,567,TRUE
11427,snoop,eavesdropper,567,TRUE
11428,eavesdropper,tapper,567,TRUE
11429,spy,tail,567,TRUE
11430,spectator,starer,567,TRUE
11431,spectator,voyeur,567,TRUE
11432,perceiver,visualizer,567,TRUE
11433,perceiver,witness,567,TRUE
11434,witness,attester,567,TRUE
11435,witness,testifier,567,TRUE
11436,kinswoman,aunt,568,TRUE
11437,aunt,great-aunt,568,TRUE
11438,aunt,maiden_aunt,568,TRUE
11439,kinswoman,female_sibling,568,TRUE
11440,female_sibling,sister,568,TRUE
11441,sister,big_sister,568,TRUE
11442,sister,half_sister,568,TRUE
11443,sister,little_sister,568,TRUE
11444,kinswoman,niece,568,TRUE
11445,niece,great-niece,568,TRUE
11446,oppressor,authoritarian,569,TRUE
11447,authoritarian,Big_Brother,569,TRUE
11448,authoritarian,martinet,569,TRUE
11449,martinet,stickler,569,TRUE
11450,oppressor,meanie,569,TRUE
11451,oppressor,switcher,569,TRUE
11452,oppressor,tormentor,569,TRUE
11453,tormentor,harasser,569,TRUE
11454,tormentor,pest,569,TRUE
11455,pest,nudnik,569,TRUE
11456,tormentor,tantalizer,569,TRUE
11457,tormentor,witch-hunter,569,TRUE
11458,oppressor,torturer,569,TRUE
11459,torturer,flogger,569,TRUE
11460,servant,body_servant,570,TRUE
11461,body_servant,valet,570,TRUE
11462,servant,cabin_boy,570,TRUE
11463,servant,domestic,570,TRUE
11464,domestic,ayah,570,TRUE
11465,domestic,home_help,570,TRUE
11466,domestic,housekeeper,570,TRUE
11467,domestic,maid,570,TRUE
11468,maid,chambermaid,570,TRUE
11469,maid,handmaid,570,TRUE
11470,maid,lady's_maid,570,TRUE
11471,maid,parlormaid,570,TRUE
11472,domestic,skivvy,570,TRUE
11473,servant,factotum,570,TRUE
11474,servant,familiar,570,TRUE
11475,servant,lackey,570,TRUE
11476,servant,major-domo,570,TRUE
11477,servant,manservant,570,TRUE
11478,manservant,butler,570,TRUE
11479,manservant,footman,570,TRUE
11480,manservant,valet,570,TRUE
11481,servant,menial,570,TRUE
11482,servant,scullion,570,TRUE
11483,servant,servant_girl,570,TRUE
11484,football_player,back,571,TRUE
11485,back,flanker_back,571,TRUE
11486,back,quarterback,571,TRUE
11487,back,running_back,571,TRUE
11488,running_back,fullback,571,TRUE
11489,running_back,halfback,571,TRUE
11490,back,tailback,571,TRUE
11491,back,wingback,571,TRUE
11492,football_player,ball_carrier,571,TRUE
11493,ball_carrier,passer,571,TRUE
11494,ball_carrier,rusher,571,TRUE
11495,football_player,blocker,571,TRUE
11496,football_player,cornerback,571,TRUE
11497,football_player,football_hero,571,TRUE
11498,football_player,kicker,571,TRUE
11499,kicker,dropkicker,571,TRUE
11500,kicker,place-kicker,571,TRUE
11501,kicker,punter,571,TRUE
11502,football_player,linebacker,571,TRUE
11503,football_player,lineman,571,TRUE
11504,lineman,center,571,TRUE
11505,lineman,end,571,TRUE
11506,end,split_end,571,TRUE
11507,end,tight_end,571,TRUE
11508,lineman,guard,571,TRUE
11509,lineman,tackle,571,TRUE
11510,football_player,receiver,571,TRUE
11511,football_player,tackler,571,TRUE
11512,lawgiver,legislator,572,TRUE
11513,legislator,backbencher,572,TRUE
11514,legislator,congressman,572,TRUE
11515,congressman,rep,572,TRUE
11516,legislator,crossbencher,572,TRUE
11517,legislator,deputy,572,TRUE
11518,legislator,filibuster,572,TRUE
11519,legislator,floor_leader,572,TRUE
11520,legislator,frontbencher,572,TRUE
11521,legislator,majority_leader,572,TRUE
11522,legislator,minority_leader,572,TRUE
11523,legislator,Parliamentarian,572,TRUE
11524,legislator,senator,572,TRUE
11525,senator,state_senator,572,TRUE
11526,legislator,whip,572,TRUE
11527,lawgiver,promulgator,572,TRUE
11528,selfish_person,dog_in_the_manger,573,TRUE
11529,selfish_person,egocentric,573,TRUE
11530,selfish_person,exploiter,573,TRUE
11531,selfish_person,hog,573,TRUE
11532,selfish_person,monopolist,573,TRUE
11533,selfish_person,narcissist,573,TRUE
11534,selfish_person,opportunist,573,TRUE
11535,opportunist,backscratcher,573,TRUE
11536,opportunist,bottom_feeder,573,TRUE
11537,opportunist,carpetbagger,573,TRUE
11538,opportunist,hustler,573,TRUE
11539,hustler,wire-puller,573,TRUE
11540,opportunist,timeserver,573,TRUE
11541,biologist,bacteriologist,574,TRUE
11542,biologist,botanist,574,TRUE
11543,botanist,mycologist,574,TRUE
11544,botanist,pomologist,574,TRUE
11545,botanist,propagator,574,TRUE
11546,biologist,cytologist,574,TRUE
11547,biologist,ecologist,574,TRUE
11548,biologist,geneticist,574,TRUE
11549,geneticist,cytogeneticist,574,TRUE
11550,biologist,microbiologist,574,TRUE
11551,microbiologist,virologist,574,TRUE
11552,biologist,molecular_biologist,574,TRUE
11553,biologist,naturalist,574,TRUE
11554,biologist,neurobiologist,574,TRUE
11555,neurobiologist,neuroscientist,574,TRUE
11556,neuroscientist,neurolinguist,574,TRUE
11557,biologist,physiologist,574,TRUE
11558,biologist,radiobiologist,574,TRUE
11559,radiobiologist,Gray,574,TRUE
11560,biologist,sociobiologist,574,TRUE
11561,biologist,taxonomist,574,TRUE
11562,taxonomist,lumper,574,TRUE
11563,taxonomist,splitter,574,TRUE
11564,biologist,vivisectionist,574,TRUE
11565,biologist,zoologist,574,TRUE
11566,zoologist,entomologist,574,TRUE
11567,entomologist,lepidopterist,574,TRUE
11568,zoologist,ethologist,574,TRUE
11569,zoologist,herpetologist,574,TRUE
11570,zoologist,ichthyologist,574,TRUE
11571,zoologist,malacologist,574,TRUE
11572,zoologist,mammalogist,574,TRUE
11573,zoologist,ornithologist,574,TRUE
11574,zoologist,protozoologist,574,TRUE
11575,male_child,altar_boy,575,TRUE
11576,male_child,ball_boy,575,TRUE
11577,male_child,bat_boy,575,TRUE
11578,male_child,catamite,575,TRUE
11579,male_child,cub,575,TRUE
11580,male_child,farm_boy,575,TRUE
11581,male_child,Fauntleroy,575,TRUE
11582,male_child,plowboy,575,TRUE
11583,male_child,schoolboy,575,TRUE
11584,male_child,Scout,575,TRUE
11585,Scout,Boy_Scout,575,TRUE
11586,Boy_Scout,Cub_Scout,575,TRUE
11587,Boy_Scout,Eagle_Scout,575,TRUE
11588,Boy_Scout,rover,575,TRUE
11589,Boy_Scout,Sea_Scout,575,TRUE
11590,Scout,Girl_Scout,575,TRUE
11591,Girl_Scout,Brownie,575,TRUE
11592,male_child,shop_boy,575,TRUE
11593,dancer,ballet_dancer,576,TRUE
11594,ballet_dancer,ballerina,576,TRUE
11595,ballerina,prima_ballerina,576,TRUE
11596,ballet_dancer,danseur,576,TRUE
11597,dancer,ballet_master,576,TRUE
11598,dancer,ballet_mistress,576,TRUE
11599,dancer,belly_dancer,576,TRUE
11600,dancer,chorus_girl,576,TRUE
11601,dancer,dancing-master,576,TRUE
11602,dancer,hoofer,576,TRUE
11603,dancer,kachina,576,TRUE
11604,dancer,nautch_girl,576,TRUE
11605,dancer,tap_dancer,576,TRUE
11606,dancer,taxi_dancer,576,TRUE
11607,trainer,animal_trainer,577,TRUE
11608,animal_trainer,tamer,577,TRUE
11609,trainer,coach,577,TRUE
11610,coach,baseball_coach,577,TRUE
11611,baseball_coach,batting_coach,577,TRUE
11612,baseball_coach,pitching_coach,577,TRUE
11613,coach,basketball_coach,577,TRUE
11614,coach,conditioner,577,TRUE
11615,coach,football_coach,577,TRUE
11616,football_coach,line_coach,577,TRUE
11617,coach,hockey_coach,577,TRUE
11618,coach,tennis_coach,577,TRUE
11619,needleworker,edger,578,TRUE
11620,needleworker,embroiderer,578,TRUE
11621,embroiderer,embroideress,578,TRUE
11622,needleworker,garmentmaker,578,TRUE
11623,garmentmaker,cloakmaker,578,TRUE
11624,garmentmaker,dressmaker,578,TRUE
11625,garmentmaker,outfitter,578,TRUE
11626,garmentmaker,stitcher,578,TRUE
11627,garmentmaker,tailor,578,TRUE
11628,tailor,fitter,578,TRUE
11629,needleworker,knitter,578,TRUE
11630,needleworker,sewer,578,TRUE
11631,sewer,baster,578,TRUE
11632,sewer,sewing-machine_operator,578,TRUE
11633,sewer,tucker,578,TRUE
11634,spouse,bigamist,579,TRUE
11635,spouse,consort,579,TRUE
11636,consort,prince_consort,579,TRUE
11637,spouse,helpmate,579,TRUE
11638,spouse,husband,579,TRUE
11639,husband,benedick,579,TRUE
11640,husband,cuckold,579,TRUE
11641,cuckold,wittol,579,TRUE
11642,husband,family_man,579,TRUE
11643,husband,house_husband,579,TRUE
11644,husband,uxoricide,579,TRUE
11645,spouse,monogamist,579,TRUE
11646,spouse,newlywed,579,TRUE
11647,newlywed,bride,579,TRUE
11648,bride,war_bride,579,TRUE
11649,newlywed,groom,579,TRUE
11650,spouse,polygamist,579,TRUE
11651,polygamist,polyandrist,579,TRUE
11652,polygamist,polygynist,579,TRUE
11653,spouse,wife,579,TRUE
11654,wife,battle-ax,579,TRUE
11655,wife,crown_princess,579,TRUE
11656,wife,first_lady,579,TRUE
11657,wife,golf_widow,579,TRUE
11658,wife,honest_woman,579,TRUE
11659,wife,housewife,579,TRUE
11660,wife,marchioness,579,TRUE
11661,wife,matron,579,TRUE
11662,wife,mayoress,579,TRUE
11663,wife,missus,579,TRUE
11664,wife,old_lady,579,TRUE
11665,wife,sheika,579,TRUE
11666,wife,signora,579,TRUE
11667,wife,trophy_wife,579,TRUE
11668,wife,uxor,579,TRUE
11669,wife,vicereine,579,TRUE
11670,wife,viscountess,579,TRUE
11671,card_player,bridge_player,580,TRUE
11672,bridge_player,bidder,580,TRUE
11673,bidder,preemptor,580,TRUE
11674,bridge_player,bridge_partner,580,TRUE
11675,bridge_partner,raiser,580,TRUE
11676,bridge_player,contractor,580,TRUE
11677,card_player,cardholder,580,TRUE
11678,card_player,cardsharp,580,TRUE
11679,card_player,dealer,580,TRUE
11680,card_player,eldest_hand,580,TRUE
11681,card_player,shuffler,580,TRUE
11682,rightist,fascist,581,TRUE
11683,fascist,Blackshirt,581,TRUE
11684,fascist,falangist,581,TRUE
11685,fascist,fascista,581,TRUE
11686,fascist,Nazi,581,TRUE
11687,Nazi,Brownshirt,581,TRUE
11688,Nazi,storm_trooper,581,TRUE
11689,rightist,monarchist,581,TRUE
11690,monarchist,Cavalier,581,TRUE
11691,monarchist,Orleanist,581,TRUE
11692,rightist,Tory,581,TRUE
11693,young_person,blade,582,TRUE
11694,young_person,hobbledehoy,582,TRUE
11695,young_person,puppy,582,TRUE
11696,young_person,schoolchild,582,TRUE
11697,schoolchild,boarder,582,TRUE
11698,schoolchild,day_boarder,582,TRUE
11699,day_boarder,dayboy,582,TRUE
11700,day_boarder,daygirl,582,TRUE
11701,schoolchild,latchkey_child,582,TRUE
11702,schoolchild,schoolboy,582,TRUE
11703,young_person,slip,582,TRUE
11704,builder,boatbuilder,583,TRUE
11705,builder,contractor,583,TRUE
11706,contractor,defense_contractor,583,TRUE
11707,contractor,hauler,583,TRUE
11708,hauler,garbage_man,583,TRUE
11709,contractor,ship-breaker,583,TRUE
11710,contractor,subcontractor,583,TRUE
11711,builder,homebuilder,583,TRUE
11712,builder,jerry-builder,583,TRUE
11713,builder,road_builder,583,TRUE
11714,builder,shipbuilder,583,TRUE
11715,intruder,boarder,584,TRUE
11716,intruder,gatecrasher,584,TRUE
11717,intruder,infiltrator,584,TRUE
11718,intruder,invader,584,TRUE
11719,intruder,penetrator,584,TRUE
11720,intruder,prowler,584,TRUE
11721,intruder,pusher,584,TRUE
11722,intruder,squatter,584,TRUE
11723,intruder,stranger,584,TRUE
11724,stranger,foreigner,584,TRUE
11725,foreigner,transalpine,584,TRUE
11726,salesperson,demonstrator,585,TRUE
11727,salesperson,salesclerk,585,TRUE
11728,salesclerk,shop_boy,585,TRUE
11729,salesclerk,shop_girl,585,TRUE
11730,salesperson,salesgirl,585,TRUE
11731,salesgirl,midinette,585,TRUE
11732,salesperson,salesman,585,TRUE
11733,salesman,book_agent,585,TRUE
11734,salesman,pitchman,585,TRUE
11735,salesman,traveling_salesman,585,TRUE
11736,traveling_salesman,tallyman,585,TRUE
11737,owner,bookseller,586,TRUE
11738,owner,lessor,586,TRUE
11739,owner,letter,586,TRUE
11740,owner,patron,586,TRUE
11741,patron,host,586,TRUE
11742,host,hostess,586,TRUE
11743,host,padrone,586,TRUE
11744,host,victualer,586,TRUE
11745,owner,proprietress,586,TRUE
11746,owner,publisher,586,TRUE
11747,publisher,press_lord,586,TRUE
11748,owner,renter,586,TRUE
11749,owner,restaurateur,586,TRUE
11750,owner,saloon_keeper,586,TRUE
11751,owner,timberman,586,TRUE
11752,employer,boss,587,TRUE
11753,boss,guvnor,587,TRUE
11754,boss,old_man,587,TRUE
11755,employer,master,587,TRUE
11756,master,postmaster,587,TRUE
11757,postmaster,postmistress,587,TRUE
11758,master,spymaster,587,TRUE
11759,master,stationmaster,587,TRUE
11760,employer,mistress,587,TRUE
11761,mistress,chatelaine,587,TRUE
11762,employer,padrone,587,TRUE
11763,employer,slave_driver,587,TRUE
11764,female_child,Campfire_Girl,588,TRUE
11765,female_child,farm_girl,588,TRUE
11766,female_child,flower_girl,588,TRUE
11767,female_child,moppet,588,TRUE
11768,female_child,schoolgirl,588,TRUE
11769,female_child,Scout,588,TRUE
11770,Scout,Boy_Scout,588,TRUE
11771,Boy_Scout,Cub_Scout,588,TRUE
11772,Boy_Scout,Eagle_Scout,588,TRUE
11773,Boy_Scout,rover,588,TRUE
11774,Boy_Scout,Sea_Scout,588,TRUE
11775,Scout,Girl_Scout,588,TRUE
11776,Girl_Scout,Brownie,588,TRUE
11777,egotist,bragger,589,TRUE
11778,egotist,egomaniac,589,TRUE
11779,egotist,exhibitionist,589,TRUE
11780,exhibitionist,grandstander,589,TRUE
11781,exhibitionist,hotdog,589,TRUE
11782,exhibitionist,poseur,589,TRUE
11783,poseur,poseuse,589,TRUE
11784,egotist,know-it-all,589,TRUE
11785,egotist,megalomaniac,589,TRUE
11786,egotist,miles_gloriosus,589,TRUE
11787,egotist,popinjay,589,TRUE
11788,commissioned_military_officer,captain,590,TRUE
11789,commissioned_military_officer,colonel,590,TRUE
11790,colonel,lieutenant_colonel,590,TRUE
11791,commissioned_military_officer,field-grade_officer,590,TRUE
11792,commissioned_military_officer,general_officer,590,TRUE
11793,general_officer,brigadier,590,TRUE
11794,general_officer,general,590,TRUE
11795,general,Blucher,590,TRUE
11796,general_officer,lieutenant_general,590,TRUE
11797,general_officer,major-general,590,TRUE
11798,commissioned_military_officer,lieutenant,590,TRUE
11799,lieutenant,first_lieutenant,590,TRUE
11800,lieutenant,second_lieutenant,590,TRUE
11801,lieutenant,sublieutenant,590,TRUE
11802,commissioned_military_officer,major,590,TRUE
11803,commissioned_military_officer,marshal,590,TRUE
11804,marshal,field_marshal,590,TRUE
11805,commissioned_military_officer,subaltern,590,TRUE
11806,migrant,departer,591,TRUE
11807,migrant,emigrant,591,TRUE
11808,migrant,evacuee,591,TRUE
11809,migrant,immigrant,591,TRUE
11810,migrant,rusher,591,TRUE
11811,migrant,settler,591,TRUE
11812,settler,Pilgrim,591,TRUE
11813,settler,pioneer,591,TRUE
11814,pioneer,bushman,591,TRUE
11815,pioneer,frontiersman,591,TRUE
11816,pioneer,frontierswoman,591,TRUE
11817,settler,sourdough,591,TRUE
11818,settler,squatter,591,TRUE
11819,wanderer,nomad,592,TRUE
11820,nomad,Bedouin,592,TRUE
11821,nomad,Bushman,592,TRUE
11822,nomad,Hun,592,TRUE
11823,nomad,Saracen,592,TRUE
11824,nomad,Scythian,592,TRUE
11825,wanderer,vagrant,592,TRUE
11826,vagrant,beachcomber,592,TRUE
11827,vagrant,sundowner,592,TRUE
11828,vagrant,tramp,592,TRUE
11829,tramp,dosser,592,TRUE
11830,executive,corporate_executive,593,TRUE
11831,corporate_executive,chairman_of_the_board,593,TRUE
11832,corporate_executive,chief_executive_officer,593,TRUE
11833,corporate_executive,chief_financial_officer,593,TRUE
11834,corporate_executive,insider,593,TRUE
11835,corporate_executive,president,593,TRUE
11836,executive,minister,593,TRUE
11837,minister,cabinet_minister,593,TRUE
11838,cabinet_minister,Chancellor_of_the_Exchequer,593,TRUE
11839,cabinet_minister,Chief_Secretary,593,TRUE
11840,cabinet_minister,Home_Secretary,593,TRUE
11841,cabinet_minister,Lord_Chancellor,593,TRUE
11842,cabinet_minister,Lord_Privy_Seal,593,TRUE
11843,cabinet_minister,Treasury,593,TRUE
11844,minister,finance_minister,593,TRUE
11845,minister,foreign_minister,593,TRUE
11846,executive,rainmaker,593,TRUE
11847,executive,Surgeon_General,593,TRUE
11848,executive,vice_president,593,TRUE
11849,vice_president,executive_vice_president,593,TRUE
11850,vice_president,senior_vice_president,593,TRUE
11851,vice_president,Vice_President_of_the_United_States,593,TRUE
11852,collegian,college_student,594,TRUE
11853,college_student,matriculate,594,TRUE
11854,college_student,student_teacher,594,TRUE
11855,collegian,graduate_student,594,TRUE
11856,collegian,undergraduate,594,TRUE
11857,undergraduate,co-ed,594,TRUE
11858,undergraduate,lowerclassman,594,TRUE
11859,lowerclassman,freshman,594,TRUE
11860,lowerclassman,junior,594,TRUE
11861,lowerclassman,sophomore,594,TRUE
11862,undergraduate,senior,594,TRUE
11863,hired_hand,farmhand,595,TRUE
11864,farmhand,dairymaid,595,TRUE
11865,farmhand,dairyman,595,TRUE
11866,farmhand,farmerette,595,TRUE
11867,farmhand,gleaner,595,TRUE
11868,farmhand,harvester,595,TRUE
11869,harvester,vintager,595,TRUE
11870,farmhand,picker,595,TRUE
11871,farmhand,plowman,595,TRUE
11872,farmhand,waterer,595,TRUE
11873,farmhand,weeder,595,TRUE
11874,hired_hand,herder,595,TRUE
11875,herder,goat_herder,595,TRUE
11876,herder,sheepherder,595,TRUE
11877,sheepherder,shepherdess,595,TRUE
11878,herder,swineherd,595,TRUE
11879,hired_hand,ranch_hand,595,TRUE
11880,ranch_hand,cowboy,595,TRUE
11881,cowboy,cowgirl,595,TRUE
11882,cowboy,gaucho,595,TRUE
11883,cowboy,horse_wrangler,595,TRUE
11884,cowboy,roper,595,TRUE
11885,cowboy,vaquero,595,TRUE
11886,hired_hand,stableman,595,TRUE
11887,killer,executioner,596,TRUE
11888,executioner,electrocutioner,596,TRUE
11889,executioner,hangman,596,TRUE
11890,executioner,headsman,596,TRUE
11891,killer,exterminator,596,TRUE
11892,killer,garroter,596,TRUE
11893,killer,murderer,596,TRUE
11894,murderer,assassin,596,TRUE
11895,murderer,butcher,596,TRUE
11896,murderer,cutthroat,596,TRUE
11897,murderer,fratricide,596,TRUE
11898,murderer,gunman,596,TRUE
11899,murderer,hatchet_man,596,TRUE
11900,murderer,infanticide,596,TRUE
11901,murderer,mass_murderer,596,TRUE
11902,murderer,murderess,596,TRUE
11903,murderer,parricide,596,TRUE
11904,parricide,matricide,596,TRUE
11905,parricide,patricide,596,TRUE
11906,murderer,ripper,596,TRUE
11907,murderer,serial_killer,596,TRUE
11908,serial_killer,spree_killer,596,TRUE
11909,killer,poisoner,596,TRUE
11910,killer,regicide,596,TRUE
11911,killer,suicide,596,TRUE
11912,reprobate,pervert,597,TRUE
11913,pervert,fetishist,597,TRUE
11914,pervert,masochist,597,TRUE
11915,masochist,flagellant,597,TRUE
11916,pervert,nymphomaniac,597,TRUE
11917,pervert,pederast,597,TRUE
11918,pervert,pedophile,597,TRUE
11919,pervert,sadist,597,TRUE
11920,pervert,sadomasochist,597,TRUE
11921,pervert,satyr,597,TRUE
11922,pervert,sodomite,597,TRUE
11923,reprobate,scapegrace,597,TRUE
11924,reprobate,wretch,597,TRUE
11925,emission,field_emission,598,TRUE
11926,emission,photoelectric_emission,598,TRUE
11927,emission,photoemission,598,TRUE
11928,emission,radiation,598,TRUE
11929,radiation,corpuscular_radiation,598,TRUE
11930,corpuscular_radiation,alpha_radiation,598,TRUE
11931,corpuscular_radiation,beta_radiation,598,TRUE
11932,corpuscular_radiation,neutron_radiation,598,TRUE
11933,emission,secondary_emission,598,TRUE
11934,emission,thermionic_emission,598,TRUE
11935,optical_phenomenon,aberration,599,TRUE
11936,aberration,chromatic_aberration,599,TRUE
11937,aberration,spherical_aberration,599,TRUE
11938,optical_phenomenon,absorption_band,599,TRUE
11939,optical_phenomenon,diffraction,599,TRUE
11940,diffraction,X-ray_diffraction,599,TRUE
11941,optical_phenomenon,fringe,599,TRUE
11942,optical_phenomenon,incidence,599,TRUE
11943,optical_phenomenon,optical_illusion,599,TRUE
11944,optical_illusion,apparent_motion,599,TRUE
11945,optical_illusion,mirage,599,TRUE
11946,mirage,fata_morgana,599,TRUE
11947,optical_phenomenon,parallax,599,TRUE
11948,parallax,geocentric_parallax,599,TRUE
11949,geocentric_parallax,horizontal_parallax,599,TRUE
11950,geocentric_parallax,solar_parallax,599,TRUE
11951,parallax,heliocentric_parallax,599,TRUE
11952,heliocentric_parallax,stellar_parallax,599,TRUE
11953,optical_phenomenon,pleochroism,599,TRUE
11954,pleochroism,dichroism,599,TRUE
11955,pleochroism,trichroism,599,TRUE
11956,optical_phenomenon,polarization,599,TRUE
11957,optical_phenomenon,Tyndall_effect,599,TRUE
11958,flow,filling,600,TRUE
11959,filling,refilling,600,TRUE
11960,flow,flowage,600,TRUE
11961,flow,inflow,600,TRUE
11962,inflow,inpouring,600,TRUE
11963,flow,outflow,600,TRUE
11964,flow,slipstream,600,TRUE
11965,flow,streamline_flow,600,TRUE
11966,streamline_flow,laminar_flow,600,TRUE
11967,flow,turbulent_flow,600,TRUE
11968,turbulent_flow,sea,600,TRUE
11969,sea,head_sea,600,TRUE
11970,windstorm,cyclone,601,TRUE
11971,cyclone,hurricane,601,TRUE
11972,cyclone,tornado,601,TRUE
11973,tornado,supertwister,601,TRUE
11974,tornado,waterspout,601,TRUE
11975,cyclone,typhoon,601,TRUE
11976,windstorm,dust_storm,601,TRUE
11977,windstorm,tempest,601,TRUE
11978,windstorm,whirlwind,601,TRUE
11979,whirlwind,dust_devil,601,TRUE
11980,mechanical_phenomenon,inertia,602,TRUE
11981,inertia,moment_of_inertia,602,TRUE
11982,mechanical_phenomenon,leverage,602,TRUE
11983,mechanical_phenomenon,resistance,602,TRUE
11984,resistance,acoustic_resistance,602,TRUE
11985,resistance,drag,602,TRUE
11986,drag,sonic_barrier,602,TRUE
11987,drag,windage,602,TRUE
11988,resistance,friction,602,TRUE
11989,friction,grinding,602,TRUE
11990,friction,grip,602,TRUE
11991,mechanical_phenomenon,sound,602,TRUE
11992,sound,ultrasound,602,TRUE
11993,mechanical_phenomenon,trajectory,602,TRUE
11994,trajectory,ballistics,602,TRUE
11995,trajectory,gravity-assist,602,TRUE
11996,plant_process,aculeus,603,TRUE
11997,aculeus,spine,603,TRUE
11998,spine,glochidium,603,TRUE
11999,plant_process,acumen,603,TRUE
12000,plant_process,apophysis,603,TRUE
12001,plant_process,blister,603,TRUE
12002,plant_process,burl,603,TRUE
12003,plant_process,callus,603,TRUE
12004,plant_process,hair,603,TRUE
12005,hair,beard,603,TRUE
12006,beard,awn,603,TRUE
12007,hair,stinging_hair,603,TRUE
12008,plant_process,haustorium,603,TRUE
12009,plant_process,node,603,TRUE
12010,plant_process,nodule,603,TRUE
12011,plant_process,peristome,603,TRUE
12012,plant_process,podetium,603,TRUE
12013,podetium,seta,603,TRUE
12014,plant_process,spur,603,TRUE
12015,agamete,spore,604,TRUE
12016,spore,aeciospore,604,TRUE
12017,spore,ascospore,604,TRUE
12018,spore,basidiospore,604,TRUE
12019,spore,carpospore,604,TRUE
12020,spore,chlamydospore,604,TRUE
12021,chlamydospore,teliospore,604,TRUE
12022,spore,conidium,604,TRUE
12023,spore,endospore,604,TRUE
12024,spore,fern_seed,604,TRUE
12025,spore,megaspore,604,TRUE
12026,spore,microspore,604,TRUE
12027,spore,oospore,604,TRUE
12028,spore,pollen,604,TRUE
12029,pollen,pollinium,604,TRUE
12030,pollen,ragweed_pollen,604,TRUE
12031,spore,resting_spore,604,TRUE
12032,spore,tetraspore,604,TRUE
12033,spore,zoospore,604,TRUE
12034,spore,zygospore,604,TRUE
12035,gymnosperm,cycad,605,TRUE
12036,cycad,burrawong,605,TRUE
12037,cycad,ceratozamia,605,TRUE
12038,cycad,dioon,605,TRUE
12039,cycad,encephalartos,605,TRUE
12040,cycad,kaffir_bread,605,TRUE
12041,cycad,macrozamia,605,TRUE
12042,cycad,sago_palm,605,TRUE
12043,sago_palm,false_sago,605,TRUE
12044,cycad,zamia,605,TRUE
12045,zamia,coontie,605,TRUE
12046,gymnosperm,progymnosperm,605,TRUE
12047,gymnosperm,seed_fern,605,TRUE
12048,gymnosperm,welwitschia,605,TRUE
12049,pine,ancient_pine,606,TRUE
12050,pine,black_pine,606,TRUE
12051,pine,bristlecone_pine,606,TRUE
12052,pine,jack_pine,606,TRUE
12053,pine,Japanese_black_pine,606,TRUE
12054,pine,Japanese_red_pine,606,TRUE
12055,pine,Jeffrey_pine,606,TRUE
12056,pine,knobcone_pine,606,TRUE
12057,pine,loblolly_pine,606,TRUE
12058,pine,Monterey_pine,606,TRUE
12059,pine,pinon,606,TRUE
12060,pinon,bishop_pine,606,TRUE
12061,pinon,California_single-leaf_pinyon,606,TRUE
12062,pinon,nut_pine,606,TRUE
12063,nut_pine,pinon_pine,606,TRUE
12064,nut_pine,Rocky_mountain_pinon,606,TRUE
12065,nut_pine,single-leaf,606,TRUE
12066,pinon,Parry's_pinyon,606,TRUE
12067,pine,pitch_pine,606,TRUE
12068,pine,pond_pine,606,TRUE
12069,pine,red_pine,606,TRUE
12070,pine,Scotch_pine,606,TRUE
12071,pine,scrub_pine,606,TRUE
12072,pine,shore_pine,606,TRUE
12073,pine,Sierra_lodgepole_pine,606,TRUE
12074,pine,spruce_pine,606,TRUE
12075,pine,stone_pine,606,TRUE
12076,pine,swamp_pine,606,TRUE
12077,pine,Swiss_mountain_pine,606,TRUE
12078,pine,Swiss_pine,606,TRUE
12079,pine,table-mountain_pine,606,TRUE
12080,pine,Torrey_pine,606,TRUE
12081,pine,white_pine,606,TRUE
12082,white_pine,American_white_pine,606,TRUE
12083,white_pine,limber_pine,606,TRUE
12084,white_pine,southwestern_white_pine,606,TRUE
12085,white_pine,western_white_pine,606,TRUE
12086,white_pine,whitebark_pine,606,TRUE
12087,pine,yellow_pine,606,TRUE
12088,yellow_pine,longleaf_pine,606,TRUE
12089,yellow_pine,ponderosa,606,TRUE
12090,yellow_pine,shortleaf_pine,606,TRUE
