,parent,child,group,flag
11603,dancer,hoofer,576,TRUE
11604,dancer,kachina,576,TRUE
11605,dancer,nautch_girl,576,TRUE
11606,dancer,tap_dancer,576,TRUE
11607,dancer,taxi_dancer,576,TRUE
11608,trainer,animal_trainer,577,TRUE
11609,animal_trainer,tamer,577,TRUE
11610,trainer,coach,577,TRUE
11611,coach,baseball_coach,577,TRUE
11612,baseball_coach,batting_coach,577,TRUE
11613,baseball_coach,pitching_coach,577,TRUE
11614,coach,basketball_coach,577,TRUE
11615,coach,conditioner,577,TRUE
11616,coach,football_coach,577,TRUE
11617,football_coach,line_coach,577,TRUE
11618,coach,hockey_coach,577,TRUE
11619,coach,tennis_coach,577,TRUE
11620,needleworker,edger,578,TRUE
11621,needleworker,embroiderer,578,TRUE
11622,embroiderer,embroideress,578,TRUE
11623,needleworker,garmentmaker,578,TRUE
11624,garmentmaker,cloakmaker,578,TRUE
11625,garmentmaker,dressmaker,578,TRUE
11626,garmentmaker,outfitter,578,TRUE
11627,garmentmaker,stitcher,578,TRUE
11628,garmentmaker,tailor,578,TRUE
11629,tailor,fitter,578,TRUE
11630,needleworker,knitter,578,TRUE
11631,needleworker,sewer,578,TRUE
11632,sewer,baster,578,TRUE
11633,sewer,sewing-machine_operator,578,TRUE
11634,sewer,tucker,578,TRUE
11635,spouse,bigamist,579,TRUE
11636,spouse,consort,579,TRUE
11637,consort,prince_consort,579,TRUE
11638,spouse,helpmate,579,TRUE
11639,spouse,husband,579,TRUE
11640,husband,benedick,579,TRUE
11641,husband,cuckold,579,TRUE
11642,cuckold,wittol,579,TRUE
11643,husband,family_man,579,TRUE
11644,husband,house_husband,579,TRUE
11645,husband,uxoricide,579,TRUE
11646,spouse,monogamist,579,TRUE
11647,spouse,newlywed,579,TRUE
11648,newlywed,bride,579,TRUE
11649,bride,war_bride,579,TRUE
11650,newlywed,groom,579,TRUE
11651,spouse,polygamist,579,TRUE
11652,polygamist,polyandrist,579,TRUE
11653,polygamist,polygynist,579,TRUE
11654,spouse,wife,579,TRUE
11655,wife,battle-ax,579,TRUE
11656,wife,crown_princess,579,TRUE
11657,wife,first_lady,579,TRUE
11658,wife,golf_widow,579,TRUE
11659,wife,honest_woman,579,TRUE
11660,wife,housewife,579,TRUE
11661,wife,marchioness,579,TRUE
11662,wife,matron,579,TRUE
11663,wife,mayoress,579,TRUE
11664,wife,missus,579,TRUE
11665,wife,old_lady,579,TRUE
11666,wife,sheika,579,TRUE
11667,wife,signora,579,TRUE
11668,wife,trophy_wife,579,TRUE
11669,wife,uxor,579,TRUE
11670,wife,vicereine,579,TRUE
11671,wife,viscountess,579,TRUE
11672,card_player,bridge_player,580,TRUE
11673,bridge_player,bidder,580,TRUE
11674,bidder,preemptor,580,TRUE
11675,bridge_player,bridge_partner,580,TRUE
11676,bridge_partner,raiser,580,TRUE
11677,bridge_player,contractor,580,TRUE
11678,card_player,cardholder,580,TRUE
11679,card_player,cardsharp,580,TRUE
11680,card_player,dealer,580,TRUE
11681,card_player,eldest_hand,580,TRUE
11682,card_player,shuffler,580,TRUE
11683,rightist,fascist,581,TRUE
11684,fascist,Blackshirt,581,TRUE
11685,fascist,falangist,581,TRUE
11686,fascist,fascista,581,TRUE
11687,fascist,Nazi,581,TRUE
11688,Nazi,Brownshirt,581,TRUE
11689,Nazi,storm_trooper,581,TRUE
11690,rightist,monarchist,581,TRUE
11691,monarchist,Cavalier,581,TRUE
11692,monarchist,Orleanist,581,TRUE
11693,rightist,Tory,581,TRUE
11694,young_person,blade,582,TRUE
11695,young_person,hobbledehoy,582,TRUE
11696,young_person,puppy,582,TRUE
11697,young_person,schoolchild,582,TRUE
11698,schoolchild,boarder,582,TRUE
11699,schoolchild,day_boarder,582,TRUE
11700,day_boarder,dayboy,582,TRUE
11701,day_boarder,daygirl,582,TRUE
11702,schoolchild,latchkey_child,582,TRUE
11703,schoolchild,schoolboy,582,TRUE
11704,young_person,slip,582,TRUE
11705,builder,boatbuilder,583,TRUE
11706,builder,contractor,583,TRUE
11707,contractor,defense_contractor,583,TRUE
11708,contractor,hauler,583,TRUE
11709,hauler,garbage_man,583,TRUE
11710,contractor,ship-breaker,583,TRUE
11711,contractor,subcontractor,583,TRUE
11712,builder,homebuilder,583,TRUE
11713,builder,jerry-builder,583,TRUE
11714,builder,road_builder,583,TRUE
11715,builder,shipbuilder,583,TRUE
11716,intruder,boarder,584,TRUE
11717,intruder,gatecrasher,584,TRUE
11718,intruder,infiltrator,584,TRUE
11719,intruder,invader,584,TRUE
11720,intruder,penetrator,584,TRUE
11721,intruder,prowler,584,TRUE
11722,intruder,pusher,584,TRUE
11723,intruder,squatter,584,TRUE
11724,intruder,stranger,584,TRUE
11725,stranger,foreigner,584,TRUE
11726,foreigner,transalpine,584,TRUE
11727,salesperson,demonstrator,585,TRUE
11728,salesperson,salesclerk,585,TRUE
11729,salesclerk,shop_boy,585,TRUE
11730,salesclerk,shop_girl,585,TRUE
11731,salesperson,salesgirl,585,TRUE
11732,salesgirl,midinette,585,TRUE
11733,salesperson,salesman,585,TRUE
11734,salesman,book_agent,585,TRUE
11735,salesman,pitchman,585,TRUE
11736,salesman,traveling_salesman,585,TRUE
11737,traveling_salesman,tallyman,585,TRUE
11738,owner,bookseller,586,TRUE
11739,owner,lessor,586,TRUE
11740,owner,letter,586,TRUE
11741,owner,patron,586,TRUE
11742,patron,host,586,TRUE
11743,host,hostess,586,TRUE
11744,host,padrone,586,TRUE
11745,host,victualer,586,TRUE
11746,owner,proprietress,586,TRUE
11747,owner,publisher,586,TRUE
11748,publisher,press_lord,586,TRUE
11749,owner,renter,586,TRUE
11750,owner,restaurateur,586,TRUE
11751,owner,saloon_keeper,586,TRUE
11752,owner,timberman,586,TRUE
11753,employer,boss,587,TRUE
11754,boss,guvnor,587,TRUE
11755,boss,old_man,587,TRUE
11756,employer,master,587,TRUE
11757,master,postmaster,587,TRUE
11758,postmaster,postmistress,587,TRUE
11759,master,spymaster,587,TRUE
11760,master,stationmaster,587,TRUE
11761,employer,mistress,587,TRUE
11762,mistress,chatelaine,587,TRUE
11763,employer,padrone,587,TRUE
11764,employer,slave_driver,587,TRUE
11765,female_child,Campfire_Girl,588,TRUE
11766,female_child,farm_girl,588,TRUE
11767,female_child,flower_girl,588,TRUE
11768,female_child,moppet,588,TRUE
11769,female_child,schoolgirl,588,TRUE
11770,female_child,Scout,588,TRUE
11771,Scout,Boy_Scout,588,TRUE
11772,Boy_Scout,Cub_Scout,588,TRUE
11773,Boy_Scout,Eagle_Scout,588,TRUE
11774,Boy_Scout,rover,588,TRUE
11775,Boy_Scout,Sea_Scout,588,TRUE
11776,Scout,Girl_Scout,588,TRUE
11777,Girl_Scout,Brownie,588,TRUE
11778,egotist,bragger,589,TRUE
11779,egotist,egomaniac,589,TRUE
11780,egotist,exhibitionist,589,TRUE
11781,exhibitionist,grandstander,589,TRUE
11782,exhibitionist,hotdog,589,TRUE
11783,exhibitionist,poseur,589,TRUE
11784,poseur,poseuse,589,TRUE
11785,egotist,know-it-all,589,TRUE
11786,egotist,megalomaniac,589,TRUE
11787,egotist,miles_gloriosus,589,TRUE
11788,egotist,popinjay,589,TRUE
11789,commissioned_military_officer,captain,590,TRUE
11790,commissioned_military_officer,colonel,590,TRUE
11791,colonel,lieutenant_colonel,590,TRUE
11792,commissioned_military_officer,field-grade_officer,590,TRUE
11793,commissioned_military_officer,general_officer,590,TRUE
11794,general_officer,brigadier,590,TRUE
11795,general_officer,general,590,TRUE
11796,general,Blucher,590,TRUE
11797,general_officer,lieutenant_general,590,TRUE
11798,general_officer,major-general,590,TRUE
11799,commissioned_military_officer,lieutenant,590,TRUE
11800,lieutenant,first_lieutenant,590,TRUE
11801,lieutenant,second_lieutenant,590,TRUE
11802,lieutenant,sublieutenant,590,TRUE
11803,commissioned_military_officer,major,590,TRUE
11804,commissioned_military_officer,marshal,590,TRUE
11805,marshal,field_marshal,590,TRUE
11806,commissioned_military_officer,subaltern,590,TRUE
11807,migrant,departer,591,TRUE
11808,migrant,emigrant,591,TRUE
11809,migrant,evacuee,591,TRUE
11810,migrant,immigrant,591,TRUE
11811,migrant,rusher,591,TRUE
11812,migrant,settler,591,TRUE
11813,settler,Pilgrim,591,TRUE
11814,settler,pioneer,591,TRUE
11815,pioneer,bushman,591,TRUE
11816,pioneer,frontiersman,591,TRUE
11817,pioneer,frontierswoman,591,TRUE
11818,settler,sourdough,591,TRUE
11819,settler,squatter,591,TRUE
11820,wanderer,nomad,592,TRUE
11821,nomad,Bedouin,592,TRUE
11822,nomad,Bushman,592,TRUE
11823,nomad,Hun,592,TRUE
11824,nomad,Saracen,592,TRUE
11825,nomad,Scythian,592,TRUE
11826,wanderer,vagrant,592,TRUE
11827,vagrant,beachcomber,592,TRUE
11828,vagrant,sundowner,592,TRUE
11829,vagrant,tramp,592,TRUE
11830,tramp,dosser,592,TRUE
11831,executive,corporate_executive,593,TRUE
11832,corporate_executive,chairman_of_the_board,593,TRUE
11833,corporate_executive,chief_executive_officer,593,TRUE
11834,corporate_executive,chief_financial_officer,593,TRUE
11835,corporate_executive,insider,593,TRUE
11836,corporate_executive,president,593,TRUE
11837,executive,minister,593,TRUE
11838,minister,cabinet_minister,593,TRUE
11839,cabinet_minister,Chancellor_of_the_Exchequer,593,TRUE
11840,cabinet_minister,Chief_Secretary,593,TRUE
11841,cabinet_minister,Home_Secretary,593,TRUE
11842,cabinet_minister,Lord_Chancellor,593,TRUE
11843,cabinet_minister,Lord_Privy_Seal,593,TRUE
11844,cabinet_minister,Treasury,593,TRUE
11845,minister,finance_minister,593,TRUE
11846,minister,foreign_minister,593,TRUE
11847,executive,rainmaker,593,TRUE
11848,executive,Surgeon_General,593,TRUE
11849,executive,vice_president,593,TRUE
11850,vice_president,executive_vice_president,593,TRUE
11851,vice_president,senior_vice_president,593,TRUE
11852,vice_president,Vice_President_of_the_United_States,593,TRUE
11853,collegian,college_student,594,TRUE
11854,college_student,matriculate,594,TRUE
11855,college_student,student_teacher,594,TRUE
11856,collegian,graduate_student,594,TRUE
11857,collegian,undergraduate,594,TRUE
11858,undergraduate,co-ed,594,TRUE
11859,undergraduate,lowerclassman,594,TRUE
11860,lowerclassman,freshman,594,TRUE
11861,lowerclassman,junior,594,TRUE
11862,lowerclassman,sophomore,594,TRUE
11863,undergraduate,senior,594,TRUE
11864,hired_hand,farmhand,595,TRUE
11865,farmhand,dairymaid,595,TRUE
11866,farmhand,dairyman,595,TRUE
11867,farmhand,farmerette,595,TRUE
11868,farmhand,gleaner,595,TRUE
11869,farmhand,harvester,595,TRUE
11870,harvester,vintager,595,TRUE
11871,farmhand,picker,595,TRUE
11872,farmhand,plowman,595,TRUE
11873,farmhand,waterer,595,TRUE
11874,farmhand,weeder,595,TRUE
11875,hired_hand,herder,595,TRUE
11876,herder,goat_herder,595,TRUE
11877,herder,sheepherder,595,TRUE
11878,sheepherder,shepherdess,595,TRUE
11879,herder,swineherd,595,TRUE
11880,hired_hand,ranch_hand,595,TRUE
11881,ranch_hand,cowboy,595,TRUE
11882,cowboy,cowgirl,595,TRUE
11883,cowboy,gaucho,595,TRUE
11884,cowboy,horse_wrangler,595,TRUE
11885,cowboy,roper,595,TRUE
11886,cowboy,vaquero,595,TRUE
11887,hired_hand,stableman,595,TRUE
11888,killer,executioner,596,TRUE
11889,executioner,electrocutioner,596,TRUE
11890,executioner,hangman,596,TRUE
11891,executioner,headsman,596,TRUE
11892,killer,exterminator,596,TRUE
11893,killer,garroter,596,TRUE
11894,killer,murderer,596,TRUE
11895,murderer,assassin,596,TRUE
11896,murderer,butcher,596,TRUE
11897,murderer,cutthroat,596,TRUE
11898,murderer,fratricide,596,TRUE
11899,murderer,gunman,596,TRUE
11900,murderer,hatchet_man,596,TRUE
11901,murderer,infanticide,596,TRUE
11902,murderer,mass_murderer,596,TRUE
11903,murderer,murderess,596,TRUE
11904,murderer,parricide,596,TRUE
11905,parricide,matricide,596,TRUE
11906,parricide,patricide,596,TRUE
11907,murderer,ripper,596,TRUE
11908,murderer,serial_killer,596,TRUE
11909,serial_killer,spree_killer,596,TRUE
11910,killer,poisoner,596,TRUE
11911,killer,regicide,596,TRUE
11912,killer,suicide,596,TRUE
11913,reprobate,pervert,597,TRUE
11914,pervert,fetishist,597,TRUE
11915,pervert,masochist,597,TRUE
11916,masochist,flagellant,597,TRUE
11917,pervert,nymphomaniac,597,TRUE
11918,pervert,pederast,597,TRUE
11919,pervert,pedophile,597,TRUE
11920,pervert,sadist,597,TRUE
11921,pervert,sadomasochist,597,TRUE
11922,pervert,satyr,597,TRUE
11923,pervert,sodomite,597,TRUE
11924,reprobate,scapegrace,597,TRUE
11925,reprobate,wretch,597,TRUE
11926,emission,field_emission,598,TRUE
11927,emission,photoelectric_emission,598,TRUE
11928,emission,photoemission,598,TRUE
11929,emission,radiation,598,TRUE
11930,radiation,corpuscular_radiation,598,TRUE
11931,corpuscular_radiation,alpha_radiation,598,TRUE
11932,corpuscular_radiation,beta_radiation,598,TRUE
11933,corpuscular_radiation,neutron_radiation,598,TRUE
11934,emission,secondary_emission,598,TRUE
11935,emission,thermionic_emission,598,TRUE
11936,optical_phenomenon,aberration,599,TRUE
11937,aberration,chromatic_aberration,599,TRUE
11938,aberration,spherical_aberration,599,TRUE
11939,optical_phenomenon,absorption_band,599,TRUE
11940,optical_phenomenon,diffraction,599,TRUE
11941,diffraction,X-ray_diffraction,599,TRUE
11942,optical_phenomenon,fringe,599,TRUE
11943,optical_phenomenon,incidence,599,TRUE
11944,optical_phenomenon,optical_illusion,599,TRUE
11945,optical_illusion,apparent_motion,599,TRUE
11946,optical_illusion,mirage,599,TRUE
11947,mirage,fata_morgana,599,TRUE
11948,optical_phenomenon,parallax,599,TRUE
11949,parallax,geocentric_parallax,599,TRUE
11950,geocentric_parallax,horizontal_parallax,599,TRUE
11951,geocentric_parallax,solar_parallax,599,TRUE
11952,parallax,heliocentric_parallax,599,TRUE
11953,heliocentric_parallax,stellar_parallax,599,TRUE
11954,optical_phenomenon,pleochroism,599,TRUE
11955,pleochroism,dichroism,599,TRUE
11956,pleochroism,trichroism,599,TRUE
11957,optical_phenomenon,polarization,599,TRUE
11958,optical_phenomenon,Tyndall_effect,599,TRUE
11959,flow,filling,600,TRUE
11960,filling,refilling,600,TRUE
11961,flow,flowage,600,TRUE
11962,flow,inflow,600,TRUE
11963,inflow,inpouring,600,TRUE
11964,flow,outflow,600,TRUE
11965,flow,slipstream,600,TRUE
11966,flow,streamline_flow,600,TRUE
11967,streamline_flow,laminar_flow,600,TRUE
11968,flow,turbulent_flow,600,TRUE
11969,turbulent_flow,sea,600,TRUE
11970,sea,head_sea,600,TRUE
11971,windstorm,cyclone,601,TRUE
11972,cyclone,hurricane,601,TRUE
11973,cyclone,tornado,601,TRUE
11974,tornado,supertwister,601,TRUE
11975,tornado,waterspout,601,TRUE
11976,cyclone,typhoon,601,TRUE
11977,windstorm,dust_storm,601,TRUE
11978,windstorm,tempest,601,TRUE
11979,windstorm,whirlwind,601,TRUE
11980,whirlwind,dust_devil,601,TRUE
11981,mechanical_phenomenon,inertia,602,TRUE
11982,inertia,moment_of_inertia,602,TRUE
11983,mechanical_phenomenon,leverage,602,TRUE
11984,mechanical_phenomenon,resistance,602,TRUE
11985,resistance,acoustic_resistance,602,TRUE
11986,resistance,drag,602,TRUE
11987,drag,sonic_barrier,602,TRUE
11988,drag,windage,602,TRUE
11989,resistance,friction,602,TRUE
11990,friction,grinding,602,TRUE
11991,friction,grip,602,TRUE
11992,mechanical_phenomenon,sound,602,TRUE
11993,sound,ultrasound,602,TRUE
11994,mechanical_phenomenon,trajectory,602,TRUE
11995,trajectory,ballistics,602,TRUE
11996,trajectory,gravity-assist,602,TRUE
11997,plant_process,aculeus,603,TRUE
11998,aculeus,spine,603,TRUE
11999,spine,glochidium,603,TRUE
12000,plant_process,acumen,603,TRUE
12001,plant_process,apophysis,603,TRUE
12002,plant_process,blister,603,TRUE
12003,plant_process,burl,603,TRUE
12004,plant_process,callus,603,TRUE
12005,plant_process,hair,603,TRUE
12006,hair,beard,603,TRUE
12007,beard,awn,603,TRUE
12008,hair,stinging_hair,603,TRUE
12009,plant_process,haustorium,603,TRUE
12010,plant_process,node,603,TRUE
12011,plant_process,nodule,603,TRUE
12012,plant_process,peristome,603,TRUE
12013,plant_process,podetium,603,TRUE
12014,podetium,seta,603,TRUE
12015,plant_process,spur,603,TRUE
12016,agamete,spore,604,TRUE
12017,spore,aeciospore,604,TRUE
12018,spore,ascospore,604,TRUE
12019,spore,basidiospore,604,TRUE
12020,spore,carpospore,604,TRUE
12021,spore,chlamydospore,604,TRUE
12022,chlamydospore,teliospore,604,TRUE
12023,spore,conidium,604,TRUE
12024,spore,endospore,604,TRUE
12025,spore,fern_seed,604,TRUE
12026,spore,megaspore,604,TRUE
12027,spore,microspore,604,TRUE
12028,spore,oospore,604,TRUE
12029,spore,pollen,604,TRUE
12030,pollen,pollinium,604,TRUE
12031,pollen,ragweed_pollen,604,TRUE
12032,spore,resting_spore,604,TRUE
12033,spore,tetraspore,604,TRUE
12034,spore,zoospore,604,TRUE
12035,spore,zygospore,604,TRUE
12036,gymnosperm,cycad,605,TRUE
12037,cycad,burrawong,605,TRUE
12038,cycad,ceratozamia,605,TRUE
12039,cycad,dioon,605,TRUE
12040,cycad,encephalartos,605,TRUE
12041,cycad,kaffir_bread,605,TRUE
12042,cycad,macrozamia,605,TRUE
12043,cycad,sago_palm,605,TRUE
12044,sago_palm,false_sago,605,TRUE
12045,cycad,zamia,605,TRUE
12046,zamia,coontie,605,TRUE
12047,gymnosperm,progymnosperm,605,TRUE
12048,gymnosperm,seed_fern,605,TRUE
12049,gymnosperm,welwitschia,605,TRUE
12050,pine,ancient_pine,606,TRUE
12051,pine,black_pine,606,TRUE
12052,pine,bristlecone_pine,606,TRUE
12053,pine,jack_pine,606,TRUE
12054,pine,Japanese_black_pine,606,TRUE
12055,pine,Japanese_red_pine,606,TRUE
12056,pine,Jeffrey_pine,606,TRUE
12057,pine,knobcone_pine,606,TRUE
12058,pine,loblolly_pine,606,TRUE
12059,pine,Monterey_pine,606,TRUE
12060,pine,pinon,606,TRUE
12061,pinon,bishop_pine,606,TRUE
12062,pinon,California_single-leaf_pinyon,606,TRUE
12063,pinon,nut_pine,606,TRUE
12064,nut_pine,pinon_pine,606,TRUE
12065,nut_pine,Rocky_mountain_pinon,606,TRUE
12066,nut_pine,single-leaf,606,TRUE
12067,pinon,Parry's_pinyon,606,TRUE
12068,pine,pitch_pine,606,TRUE
12069,pine,pond_pine,606,TRUE
12070,pine,red_pine,606,TRUE
12071,pine,Scotch_pine,606,TRUE
12072,pine,scrub_pine,606,TRUE
12073,pine,shore_pine,606,TRUE
12074,pine,Sierra_lodgepole_pine,606,TRUE
12075,pine,spruce_pine,606,TRUE
12076,pine,stone_pine,606,TRUE
12077,pine,swamp_pine,606,TRUE
12078,pine,Swiss_mountain_pine,606,TRUE
12079,pine,Swiss_pine,606,TRUE
12080,pine,table-mountain_pine,606,TRUE
12081,pine,Torrey_pine,606,TRUE
12082,pine,white_pine,606,TRUE
12083,white_pine,American_white_pine,606,TRUE
12084,white_pine,limber_pine,606,TRUE
12085,white_pine,southwestern_white_pine,606,TRUE
12086,white_pine,western_white_pine,606,TRUE
12087,white_pine,whitebark_pine,606,TRUE
12088,pine,yellow_pine,606,TRUE
12089,yellow_pine,longleaf_pine,606,TRUE
12090,yellow_pine,ponderosa,606,TRUE
12091,yellow_pine,shortleaf_pine,606,TRUE
12092,cypress,bald_cypress,607,TRUE
12093,cypress,cypress_pine,607,TRUE
12094,cypress_pine,black_cypress_pine,607,TRUE
12095,cypress_pine,Port_Jackson_pine,607,TRUE
12096,cypress_pine,stringybark_pine,607,TRUE
12097,cypress_pine,white_cypress_pine,607,TRUE
12098,cypress,juniper,607,TRUE
12099,juniper,common_juniper,607,TRUE
12100,juniper,creeping_juniper,607,TRUE
12101,juniper,dwarf_juniper,607,TRUE
12102,juniper,ground_cedar,607,TRUE
12103,juniper,Mexican_juniper,607,TRUE
12104,juniper,pencil_cedar,607,TRUE
12105,pencil_cedar,Bermuda_cedar,607,TRUE
12106,pencil_cedar,east_African_cedar,607,TRUE
12107,pencil_cedar,eastern_red_cedar,607,TRUE
12108,juniper,southern_red_cedar,607,TRUE
12109,cypress,Montezuma_cypress,607,TRUE
12110,Montezuma_cypress,Ahuehuete,607,TRUE
12111,cypress,pond_cypress,607,TRUE
12112,cypress,sandarac,607,TRUE
12113,cypress,sequoia,607,TRUE
12114,sequoia,California_redwood,607,TRUE
12115,sequoia,giant_sequoia,607,TRUE
12116,inflorescence,catkin,608,TRUE
12117,inflorescence,corymb,608,TRUE
12118,inflorescence,cyme,608,TRUE
12119,cyme,cymule,608,TRUE
12120,cyme,glomerule,608,TRUE
12121,cyme,scorpioid_cyme,608,TRUE
12122,inflorescence,flower_cluster,608,TRUE
12123,flower_cluster,raceme,608,TRUE
12124,raceme,panicle,608,TRUE
12125,flower_cluster,thyrse,608,TRUE
12126,inflorescence,flower_head,608,TRUE
12127,inflorescence,spike,608,TRUE
12128,inflorescence,umbel,608,TRUE
12129,husk,bract,609,TRUE
12130,bract,bracteole,609,TRUE
12131,bract,epicalyx,609,TRUE
12132,bract,glume,609,TRUE
12133,glume,lemma,609,TRUE
12134,bract,involucre,609,TRUE
12135,bract,spathe,609,TRUE
12136,husk,cornhusk,609,TRUE
12137,husk,hull,609,TRUE
12138,hull,shell,609,TRUE
12139,shell,nutshell,609,TRUE
12140,husk,pod,609,TRUE
12141,pod,pea_pod,609,TRUE
12142,pericarp,bur,610,TRUE
12143,bur,Spanish_needles,610,TRUE
12144,pericarp,capsule,610,TRUE
12145,capsule,bilocular_capsule,610,TRUE
12146,capsule,boll,610,TRUE
12147,capsule,silique,610,TRUE
12148,silique,silicle,610,TRUE
12149,pericarp,epicarp,610,TRUE
12150,pericarp,mesocarp,610,TRUE
12151,pericarp,stone,610,TRUE
12152,stone,cherry_stone,610,TRUE
12153,stone,peach_pit,610,TRUE
12154,polysaccharide,cellulose,611,TRUE
12155,cellulose,carboxymethyl_cellulose,611,TRUE
12156,cellulose,diethylaminoethyl_cellulose,611,TRUE
12157,cellulose,pectin,611,TRUE
12158,cellulose,pulp,611,TRUE
12159,pulp,bagasse,611,TRUE
12160,pulp,wood_pulp,611,TRUE
12161,polysaccharide,chitin,611,TRUE
12162,polysaccharide,dextrin,611,TRUE
12163,polysaccharide,glycogen,611,TRUE
12164,polysaccharide,heparin,611,TRUE
12165,polysaccharide,inulin,611,TRUE
12166,polysaccharide,mucopolysaccharide,611,TRUE
12167,mucopolysaccharide,hyaluronic_acid,611,TRUE
12168,polysaccharide,starch,611,TRUE
12169,starch,amyloid,611,TRUE
12170,starch,arrowroot,611,TRUE
12171,starch,arum,611,TRUE
12172,starch,cassava,611,TRUE
12173,starch,cornstarch,611,TRUE
12174,starch,Otaheite_arrowroot,611,TRUE
12175,starch,sago,611,TRUE
12176,sago,pearl_sago,611,TRUE
12177,thistle,blessed_thistle,612,TRUE
12178,thistle,carline_thistle,612,TRUE
12179,carline_thistle,common_carline_thistle,612,TRUE
12180,carline_thistle,stemless_carline_thistle,612,TRUE
12181,thistle,cotton_thistle,612,TRUE
12182,thistle,field_thistle,612,TRUE
12183,thistle,golden_thistle,612,TRUE
12184,golden_thistle,Spanish_oyster_plant,612,TRUE
12185,thistle,melancholy_thistle,612,TRUE
12186,thistle,musk_thistle,612,TRUE
12187,thistle,plume_thistle,612,TRUE
12188,plume_thistle,brook_thistle,612,TRUE
12189,plume_thistle,bull_thistle,612,TRUE
12190,plume_thistle,Canada_thistle,612,TRUE
12191,plume_thistle,woolly_thistle,612,TRUE
12192,woolly_thistle,European_woolly_thistle,612,TRUE
12193,thistle,welted_thistle,612,TRUE
12194,pesticide,acaricide,613,TRUE
12195,pesticide,arsenical,613,TRUE
12196,pesticide,insecticide,613,TRUE
12197,insecticide,dichlorodiphenyltrichloroethane,613,TRUE
12198,insecticide,larvacide,613,TRUE
12199,insecticide,lead_arsenate,613,TRUE
12200,insecticide,lindane,613,TRUE
12201,lindane,Kwell,613,TRUE
12202,insecticide,Malathion,613,TRUE
12203,insecticide,organophosphate,613,TRUE
12204,organophosphate,chlorpyrifos,613,TRUE
12205,insecticide,parathion,613,TRUE
12206,insecticide,Paris_green,613,TRUE
12207,insecticide,pyrethrum,613,TRUE
12208,insecticide,rotenone,613,TRUE
12209,pesticide,pediculicide,613,TRUE
12210,pesticide,phosphine,613,TRUE
12211,pesticide,scabicide,613,TRUE
12212,pesticide,sheep_dip,613,TRUE
12213,pesticide,spray,613,TRUE
12214,meadowgrass,foxtail,614,TRUE
12215,foxtail,bristlegrass,614,TRUE
12216,foxtail,foxtail_millet,614,TRUE
12217,foxtail_millet,German_millet,614,TRUE
12218,foxtail_millet,Siberian_millet,614,TRUE
12219,foxtail,giant_foxtail,614,TRUE
12220,foxtail,green_bristlegrass,614,TRUE
12221,foxtail,meadow_foxtail,614,TRUE
12222,foxtail,yellow_bristlegrass,614,TRUE
12223,meadowgrass,manna_grass,614,TRUE
12224,manna_grass,reed_meadow_grass,614,TRUE
12225,meadowgrass,wood_meadowgrass,614,TRUE
12226,millet,barnyard_grass,615,TRUE
12227,millet,finger_millet,615,TRUE
12228,millet,Japanese_millet,615,TRUE
12229,millet,panic_grass,615,TRUE
12230,panic_grass,broomcorn_millet,615,TRUE
12231,panic_grass,goose_grass,615,TRUE
12232,panic_grass,switch_grass,615,TRUE
12233,panic_grass,witchgrass,615,TRUE
12234,millet,sorghum,615,TRUE
12235,sorghum,broomcorn,615,TRUE
12236,sorghum,grain_sorghum,615,TRUE
12237,grain_sorghum,durra,615,TRUE
12238,grain_sorghum,feterita,615,TRUE
12239,grain_sorghum,hegari,615,TRUE
12240,grain_sorghum,kaoliang,615,TRUE
12241,grain_sorghum,milo,615,TRUE
12242,grain_sorghum,shallu,615,TRUE
12243,sorghum,great_millet,615,TRUE
12244,sorghum,Johnson_grass,615,TRUE
12245,sorghum,sorgo,615,TRUE
12246,millet,yardgrass,615,TRUE
12247,exudate,gum,616,TRUE
12248,gum,agar,616,TRUE
12249,gum,algin,616,TRUE
12250,gum,ammoniac,616,TRUE
12251,gum,balata,616,TRUE
12252,gum,carrageenin,616,TRUE
12253,gum,cherry-tree_gum,616,TRUE
12254,gum,chicle,616,TRUE
12255,gum,conima,616,TRUE
12256,gum,dragon's_blood,616,TRUE
12257,gum,eucalyptus_gum,616,TRUE
12258,gum,euphorbium,616,TRUE
12259,gum,frankincense,616,TRUE
12260,gum,galbanum,616,TRUE
12261,gum,ghatti,616,TRUE
12262,gum,guar_gum,616,TRUE
12263,gum,gum_arabic,616,TRUE
12264,gum_arabic,Senegal_gum,616,TRUE
12265,gum,gum_butea,616,TRUE
12266,gum,gutta-percha,616,TRUE
12267,gum,kino,616,TRUE
12268,gum,lacquer,616,TRUE
12269,gum,mesquite_gum,616,TRUE
12270,gum,mucilage,616,TRUE
12271,gum,opopanax,616,TRUE
12272,gum,sangapenum,616,TRUE
12273,gum,sterculia_gum,616,TRUE
12274,gum,sweet_gum,616,TRUE
12275,gum,tragacanth,616,TRUE
12276,exudate,latex,616,TRUE
12277,latex,rubber,616,TRUE
12278,rubber,cold_rubber,616,TRUE
12279,rubber,crepe_rubber,616,TRUE
12280,rubber,foam_rubber,616,TRUE
12281,rubber,hard_rubber,616,TRUE
12282,rubber,Para_rubber,616,TRUE
12283,apple_tree,apple,617,TRUE
12284,apple_tree,crab_apple,617,TRUE
12285,crab_apple,Siberian_crab,617,TRUE
12286,crab_apple,Southern_crab_apple,617,TRUE
12287,apple_tree,wild_apple,617,TRUE
