,Unnamed: 0.1,Unnamed: 0,parent_x,child_x,group_x,flag,predict,label,compare,parent_y,child_y,weight,group_y
866,13735,13735,glue,fish_glue,687,True,0.916403720885521,1,gluefish_glue687,glue,fish_glue,0.9909850358963013,687.0
867,13736,13736,glue,marine_glue,687,True,0.913596529708495,1,gluemarine_glue687,glue,marine_glue,0.9929311275482178,687.0
868,13737,13737,cement,iron_putty,687,True,0.3562847612959752,1,cementiron_putty687,,,,
869,13738,13738,cement,mastic,687,True,0.6168719551066507,1,cementmastic687,,,,
870,13739,13739,cement,putty,687,True,0.5066948563625054,1,cementputty687,,,,
871,13740,13740,cement,red-lead_putty,687,True,0.3803492625613492,1,cementred-lead_putty687,,,,
872,13741,13741,adhesive_material,paste,687,True,0.663120168564869,1,adhesive_materialpaste687,adhesive_material,paste,0.7846788763999939,687.0
873,13742,13742,paste,wafer,687,True,0.6211196593068808,1,pastewafer687,,,,
874,13743,13743,adhesive_material,rubber_cement,687,True,0.7348098612208447,1,adhesive_materialrubber_cement687,adhesive_material,rubber_cement,0.9228475689888,687.0
875,13744,13744,adhesive_material,spirit_gum,687,True,0.7877660414805582,1,adhesive_materialspirit_gum687,adhesive_material,spirit_gum,0.879623532295227,687.0
876,13745,13745,glycoside,glucoside,688,True,0.630947931366836,1,glycosideglucoside688,glycoside,glucoside,0.897539496421814,688.0
877,13746,13746,glucoside,amygdalin,688,True,0.3612544077893964,1,glucosideamygdalin688,glucoside,amygdalin,0.5837861895561218,688.0
878,13747,13747,amygdalin,laetrile,688,True,0.0998420958951484,1,amygdalinlaetrile688,amygdalin,laetrile,0.04736911877989769,688.0
879,13748,13748,glucoside,saponin,688,True,0.4539033313638103,1,glucosidesaponin688,glucoside,saponin,0.5762329697608948,688.0
880,13749,13749,glycoside,nucleoside,688,True,0.6278671884756308,1,glycosidenucleoside688,glycoside,nucleoside,0.758912980556488,688.0
881,13750,13750,nucleoside,adenosine,688,True,0.7921751732629527,1,nucleosideadenosine688,nucleoside,adenosine,0.9492026567459106,688.0
882,13751,13751,nucleoside,deoxyadenosine,688,True,0.6685566323209796,1,nucleosidedeoxyadenosine688,nucleoside,deoxyadenosine,0.9168651103973389,688.0
883,13752,13752,nucleoside,deoxycytidine,688,True,0.6768478628602115,1,nucleosidedeoxycytidine688,nucleoside,deoxycytidine,0.9270269274711609,688.0
884,13753,13753,nucleoside,deoxyguanosine,688,True,0.6748946453993182,1,nucleosidedeoxyguanosine688,nucleoside,deoxyguanosine,0.9361311793327332,688.0
885,13754,13754,nucleoside,deoxythymidine,688,True,0.6428229410038803,1,nucleosidedeoxythymidine688,nucleoside,deoxythymidine,0.9180220365524292,688.0
886,13755,13755,nucleoside,inosine,688,True,0.7523223711096487,1,nucleosideinosine688,nucleoside,inosine,0.934403121471405,688.0
887,13756,13756,glycoside,strophanthin,688,True,0.5278429268254835,1,glycosidestrophanthin688,glycoside,strophanthin,0.7119570374488831,688.0
888,13757,13757,igneous_rock,adesite,689,True,0.8332989676612743,1,igneous_rockadesite689,igneous_rock,adesite,0.7152842879295349,689.0
889,13758,13758,igneous_rock,andesite,689,True,0.871408549880712,1,igneous_rockandesite689,igneous_rock,andesite,0.7820831537246704,689.0
890,13759,13759,igneous_rock,aplite,689,True,0.8417314970754831,1,igneous_rockaplite689,igneous_rock,aplite,0.7536965608596802,689.0
891,13760,13760,igneous_rock,batholith,689,True,0.8444948253237828,1,igneous_rockbatholith689,igneous_rock,batholith,0.7741659879684448,689.0
892,13761,13761,batholith,granite,689,True,0.2444382853758746,1,batholithgranite689,,,,
893,13762,13762,igneous_rock,diorite,689,True,0.7950061383010888,1,igneous_rockdiorite689,igneous_rock,diorite,0.7575861215591431,689.0
894,13763,13763,igneous_rock,gabbro,689,True,0.8060171864143986,1,igneous_rockgabbro689,igneous_rock,gabbro,0.7114519476890564,689.0
895,13764,13764,igneous_rock,groundmass,689,True,0.8067345893980199,1,igneous_rockgroundmass689,igneous_rock,groundmass,0.7172084450721741,689.0
896,13765,13765,igneous_rock,pegmatite,689,True,0.7889443094942552,1,igneous_rockpegmatite689,igneous_rock,pegmatite,0.7586311101913452,689.0
897,13766,13766,igneous_rock,peridotite,689,True,0.8158104731534049,1,igneous_rockperidotite689,igneous_rock,peridotite,0.7649774551391602,689.0
898,13767,13767,peridotite,kimberlite,689,True,0.2561141599277241,1,peridotitekimberlite689,,,,
899,13768,13768,igneous_rock,porphyry,689,True,0.8537836312384043,1,igneous_rockporphyry689,igneous_rock,porphyry,0.7149931788444519,689.0
900,13769,13769,igneous_rock,rhyolite,689,True,0.8852659228928885,1,igneous_rockrhyolite689,igneous_rock,rhyolite,0.8530157208442688,689.0
901,13770,13770,igneous_rock,volcanic_rock,689,True,0.7310527981999008,1,igneous_rockvolcanic_rock689,igneous_rock,volcanic_rock,0.7601913809776306,689.0
902,13771,13771,volcanic_rock,agglomerate,689,True,0.7150643350564445,1,volcanic_rockagglomerate689,volcanic_rock,agglomerate,0.5565945506095886,689.0
903,13772,13772,volcanic_rock,amygdaloid,689,True,0.7730362448063023,1,volcanic_rockamygdaloid689,volcanic_rock,amygdaloid,0.5189145803451538,689.0
904,13773,13773,volcanic_rock,basalt,689,True,0.8591182153177209,1,volcanic_rockbasalt689,volcanic_rock,basalt,0.8330066204071045,689.0
905,13774,13774,volcanic_rock,dacite,689,True,0.7438982808103582,1,volcanic_rockdacite689,volcanic_rock,dacite,0.6821509599685669,689.0
906,13775,13775,volcanic_rock,lava,689,True,0.8164435014670355,1,volcanic_rocklava689,volcanic_rock,lava,0.7952684760093689,689.0
907,13776,13776,lava,aa,689,True,0.4144284540655809,1,lavaaa689,lava,aa,0.3100403845310211,689.0
908,13777,13777,lava,pahoehoe,689,True,0.3984203264818516,1,lavapahoehoe689,lava,pahoehoe,0.4127332270145416,689.0
909,13778,13778,lava,pillow_lava,689,True,0.6131837660699906,1,lavapillow_lava689,lava,pillow_lava,0.8531150817871094,689.0
910,13779,13779,volcanic_rock,tuff,689,True,0.7229074901106058,1,volcanic_rocktuff689,volcanic_rock,tuff,0.5516420006752014,689.0
911,13780,13780,volcanic_rock,volcanic_glass,689,True,0.7854370085528918,1,volcanic_rockvolcanic_glass689,volcanic_rock,volcanic_glass,0.8482792377471924,689.0
912,13781,13781,volcanic_glass,obsidian,689,True,0.6546306365752146,1,volcanic_glassobsidian689,volcanic_glass,obsidian,0.5213267207145691,689.0
913,13782,13782,volcanic_glass,pitchstone,689,True,0.5190866458643137,1,volcanic_glasspitchstone689,volcanic_glass,pitchstone,0.4598287343978882,689.0
914,13783,13783,volcanic_glass,tachylite,689,True,0.6218741442715235,1,volcanic_glasstachylite689,,,,
915,13784,13784,steel,alloy_steel,690,True,0.8258429292982017,1,steelalloy_steel690,steel,alloy_steel,0.9538979530334473,690.0
916,13785,13785,alloy_steel,chrome-nickel_steel,690,True,0.5174892635700499,1,alloy_steelchrome-nickel_steel690,,,,
917,13786,13786,alloy_steel,chrome-tungsten_steel,690,True,0.5038444362378782,1,alloy_steelchrome-tungsten_steel690,,,,
918,13787,13787,alloy_steel,manganese_steel,690,True,0.53594704333891,1,alloy_steelmanganese_steel690,,,,
919,13788,13788,alloy_steel,molybdenum_steel,690,True,0.5936287805601783,1,alloy_steelmolybdenum_steel690,,,,
920,13789,13789,alloy_steel,nickel_steel,690,True,0.4077208963276937,1,alloy_steelnickel_steel690,,,,
921,13790,13790,alloy_steel,stainless_steel,690,True,0.5522694894000609,1,alloy_steelstainless_steel690,,,,
922,13791,13791,alloy_steel,tool_steel,690,True,0.5355706459446032,1,alloy_steeltool_steel690,alloy_steel,tool_steel,0.37834370136260986,690.0
923,13792,13792,tool_steel,high-speed_steel,690,True,0.5999237548325397,1,tool_steelhigh-speed_steel690,,,,
924,13793,13793,alloy_steel,tungsten_steel,690,True,0.4722859391871736,1,alloy_steeltungsten_steel690,,,,
925,13794,13794,alloy_steel,vanadium_steel,690,True,0.5502912172056847,1,alloy_steelvanadium_steel690,,,,
926,13795,13795,steel,austenitic_steel,690,True,0.8428627889279539,1,steelaustenitic_steel690,steel,austenitic_steel,0.9526638388633728,690.0
927,13796,13796,steel,carbon_steel,690,True,0.7838204052870311,1,steelcarbon_steel690,steel,carbon_steel,0.9399718046188354,690.0
928,13797,13797,carbon_steel,drill_steel,690,True,0.3438464229785634,1,carbon_steeldrill_steel690,,,,
929,13798,13798,carbon_steel,eutectoid_steel,690,True,0.4100708778915465,1,carbon_steeleutectoid_steel690,,,,
930,13799,13799,carbon_steel,hyper-eutectoid_steel,690,True,0.4266425135512466,1,carbon_steelhyper-eutectoid_steel690,,,,
931,13800,13800,carbon_steel,hypo-eutectoid_steel,690,True,0.426025482054797,1,carbon_steelhypo-eutectoid_steel690,,,,
932,13801,13801,steel,case-hardened_steel,690,True,0.8103470823181101,1,steelcase-hardened_steel690,steel,case-hardened_steel,0.9354346990585327,690.0
933,13802,13802,steel,chisel_steel,690,True,0.6429117459986274,1,steelchisel_steel690,steel,chisel_steel,0.9056159257888794,690.0
934,13803,13803,steel,crucible_steel,690,True,0.7688116207133855,1,steelcrucible_steel690,steel,crucible_steel,0.9442260265350342,690.0
935,13804,13804,steel,Damascus_steel,690,True,0.8417582723726156,1,steelDamascus_steel690,steel,Damascus_steel,0.9486390948295593,690.0
936,13805,13805,steel,hard_steel,690,True,0.8202808165345657,1,steelhard_steel690,steel,hard_steel,0.9546270966529846,690.0
937,13806,13806,steel,medium_steel,690,True,0.7884544174597956,1,steelmedium_steel690,steel,medium_steel,0.9530357122421265,690.0
938,13807,13807,steel,mild_steel,690,True,0.8176419552651462,1,steelmild_steel690,steel,mild_steel,0.9438462257385254,690.0
939,13808,13808,steel,quenched_steel,690,True,0.7165386081009161,1,steelquenched_steel690,steel,quenched_steel,0.9407716989517212,690.0
940,13809,13809,quenched_steel,oil-hardened_steel,690,True,0.4295444484449621,1,quenched_steeloil-hardened_steel690,,,,
941,13810,13810,steel,structural_steel,690,True,0.8443515634431971,1,steelstructural_steel690,steel,structural_steel,0.9522979855537415,690.0
942,13811,13811,copper-base_alloy,aluminum_bronze,691,True,0.3777888765443625,1,copper-base_alloyaluminum_bronze691,copper-base_alloy,aluminum_bronze,0.2790052890777588,691.0
943,13812,13812,copper-base_alloy,brass,691,True,0.4556990914809933,1,copper-base_alloybrass691,copper-base_alloy,brass,0.36508435010910034,691.0
944,13813,13813,brass,alpha-beta_brass,691,True,0.902346280264812,1,brassalpha-beta_brass691,brass,alpha-beta_brass,0.9382138848304749,691.0
945,13814,13814,alpha-beta_brass,manganese_bronze,691,True,0.3416486017703853,1,alpha-beta_brassmanganese_bronze691,,,,
946,13815,13815,alpha-beta_brass,naval_brass,691,True,0.4795482249214824,1,alpha-beta_brassnaval_brass691,alpha-beta_brass,naval_brass,0.22576695680618286,691.0
947,13816,13816,brass,alpha_brass,691,True,0.8526713147685624,1,brassalpha_brass691,brass,alpha_brass,0.9365503191947937,691.0
948,13817,13817,brass,bearing_brass,691,True,0.7114362331652568,1,brassbearing_brass691,brass,bearing_brass,0.8893527388572693,691.0
949,13818,13818,brass,cartridge_brass,691,True,0.7755921766452567,1,brasscartridge_brass691,brass,cartridge_brass,0.9480047821998596,691.0
950,13819,13819,brass,gilding_metal,691,True,0.6185300673805662,1,brassgilding_metal691,brass,gilding_metal,0.30326226353645325,691.0
951,13820,13820,brass,high_brass,691,True,0.8709955199005306,1,brasshigh_brass691,brass,high_brass,0.907871663570404,691.0
952,13821,13821,brass,latten,691,True,0.5691152379857655,1,brasslatten691,brass,latten,0.5560585260391235,691.0
953,13822,13822,brass,low_brass,691,True,0.8265506253457275,1,brasslow_brass691,brass,low_brass,0.9022646546363831,691.0
954,13823,13823,brass,ormolu,691,True,0.6296210710421789,1,brassormolu691,brass,ormolu,0.4798387289047241,691.0
955,13824,13824,brass,red_brass,691,True,0.7856907665292576,1,brassred_brass691,brass,red_brass,0.9430201053619385,691.0
956,13825,13825,copper-base_alloy,bronze,691,True,0.3993470368477757,1,copper-base_alloybronze691,,,,
957,13826,13826,bronze,alpha_bronze,691,True,0.5768245185079773,1,bronzealpha_bronze691,bronze,alpha_bronze,0.7515522241592407,691.0
958,13827,13827,bronze,bell_metal,691,True,0.5951473865757282,1,bronzebell_metal691,,,,
959,13828,13828,bronze,beryllium_bronze,691,True,0.8094293035299147,1,bronzeberyllium_bronze691,bronze,beryllium_bronze,0.8780419230461121,691.0
960,13829,13829,bronze,gunmetal,691,True,0.6479131907259048,1,bronzegunmetal691,,,,
961,13830,13830,bronze,leaded_bronze,691,True,0.6641015963115283,1,bronzeleaded_bronze691,bronze,leaded_bronze,0.7571287751197815,691.0
962,13831,13831,bronze,nickel_bronze,691,True,0.5256138424759556,1,bronzenickel_bronze691,bronze,nickel_bronze,0.6651184558868408,691.0
963,13832,13832,bronze,phosphor_bronze,691,True,0.785713025628435,1,bronzephosphor_bronze691,bronze,phosphor_bronze,0.8785689473152161,691.0
964,13833,13833,bronze,silicon_bronze,691,True,0.7144069576464244,1,bronzesilicon_bronze691,bronze,silicon_bronze,0.8066157698631287,691.0
965,13834,13834,copper-base_alloy,constantan,691,True,0.317814984730304,1,copper-base_alloyconstantan691,copper-base_alloy,constantan,0.34487083554267883,691.0
966,13835,13835,copper-base_alloy,cupronickel,691,True,0.4467634296917775,1,copper-base_alloycupronickel691,copper-base_alloy,cupronickel,0.5476340651512146,691.0
967,13836,13836,conjugated_protein,glycoprotein,692,True,0.7827404945883512,1,conjugated_proteinglycoprotein692,,,,
968,13837,13837,glycoprotein,cluster_of_differentiation_4,692,True,0.766591495059999,1,glycoproteincluster_of_differentiation_4692,glycoprotein,cluster_of_differentiation_4,0.7762830257415771,692.0
969,13838,13838,glycoprotein,cluster_of_differentiation_8,692,True,0.7778413816582899,1,glycoproteincluster_of_differentiation_8692,glycoprotein,cluster_of_differentiation_8,0.7877880334854126,692.0
970,13839,13839,glycoprotein,erythropoietin,692,True,0.7699777898587675,1,glycoproteinerythropoietin692,glycoprotein,erythropoietin,0.8172163367271423,692.0
971,13840,13840,glycoprotein,lectin,692,True,0.8598863921266724,1,glycoproteinlectin692,glycoprotein,lectin,0.8711978197097778,692.0
972,13841,13841,glycoprotein,mucin,692,True,0.846562381238706,1,glycoproteinmucin692,glycoprotein,mucin,0.8573561310768127,692.0
973,13842,13842,glycoprotein,mucoid,692,True,0.772888744224342,1,glycoproteinmucoid692,glycoprotein,mucoid,0.7002272009849548,692.0
974,13843,13843,conjugated_protein,hemoprotein,692,True,0.8682495533900453,1,conjugated_proteinhemoprotein692,conjugated_protein,hemoprotein,0.6062296628952026,692.0
975,13844,13844,hemoprotein,cytochrome,692,True,0.8454568517278861,1,hemoproteincytochrome692,hemoprotein,cytochrome,0.6825373768806458,692.0
976,13845,13845,cytochrome,cytochrome_c,692,True,0.3139451482073148,1,cytochromecytochrome_c692,cytochrome,cytochrome_c,0.5335357189178467,692.0
977,13846,13846,hemoprotein,hemoglobin,692,True,0.7881024849111372,1,hemoproteinhemoglobin692,hemoprotein,hemoglobin,0.842227578163147,692.0
978,13847,13847,hemoglobin,oxyhemoglobin,692,True,0.746685428250447,1,hemoglobinoxyhemoglobin692,hemoglobin,oxyhemoglobin,0.789103090763092,692.0
979,13848,13848,hemoprotein,myoglobin,692,True,0.830208350533085,1,hemoproteinmyoglobin692,hemoprotein,myoglobin,0.8395131826400757,692.0
980,13849,13849,conjugated_protein,lipoprotein,692,True,0.810867709401329,1,conjugated_proteinlipoprotein692,,,,
981,13850,13850,lipoprotein,high-density_lipoprotein,692,True,0.7716042818716267,1,lipoproteinhigh-density_lipoprotein692,lipoprotein,high-density_lipoprotein,0.8826716542243958,692.0
982,13851,13851,lipoprotein,low-density_lipoprotein,692,True,0.777237675741823,1,lipoproteinlow-density_lipoprotein692,lipoprotein,low-density_lipoprotein,0.9019594192504883,692.0
983,13852,13852,lipoprotein,very_low_density_lipoprotein,692,True,0.7939144604699968,1,lipoproteinvery_low_density_lipoprotein692,lipoprotein,very_low_density_lipoprotein,0.9176165461540222,692.0
984,13853,13853,saturated_fatty_acid,butyric_acid,693,True,0.6210323526510992,1,saturated_fatty_acidbutyric_acid693,saturated_fatty_acid,butyric_acid,0.6881880164146423,693.0
985,13854,13854,butyric_acid,hydroxybutyric_acid,693,True,0.5245121916799589,1,butyric_acidhydroxybutyric_acid693,butyric_acid,hydroxybutyric_acid,0.27605748176574707,693.0
986,13855,13855,hydroxybutyric_acid,beta-hydroxybutyric_acid,693,True,0.6229879436808559,1,hydroxybutyric_acidbeta-hydroxybutyric_acid693,hydroxybutyric_acid,beta-hydroxybutyric_acid,0.5904726386070251,693.0
987,13856,13856,saturated_fatty_acid,capric_acid,693,True,0.5908877430421371,1,saturated_fatty_acidcapric_acid693,saturated_fatty_acid,capric_acid,0.6028850674629211,693.0
988,13857,13857,saturated_fatty_acid,caproic_acid,693,True,0.614384055870495,1,saturated_fatty_acidcaproic_acid693,saturated_fatty_acid,caproic_acid,0.7002712488174438,693.0
989,13858,13858,saturated_fatty_acid,caprylic_acid,693,True,0.5253846314268089,1,saturated_fatty_acidcaprylic_acid693,saturated_fatty_acid,caprylic_acid,0.5840035080909729,693.0
990,13859,13859,saturated_fatty_acid,lauric_acid,693,True,0.6185032040396409,1,saturated_fatty_acidlauric_acid693,saturated_fatty_acid,lauric_acid,0.6979555487632751,693.0
991,13860,13860,saturated_fatty_acid,margaric_acid,693,True,0.541552134212253,1,saturated_fatty_acidmargaric_acid693,saturated_fatty_acid,margaric_acid,0.7153211832046509,693.0
992,13861,13861,saturated_fatty_acid,myristic_acid,693,True,0.600197305021062,1,saturated_fatty_acidmyristic_acid693,saturated_fatty_acid,myristic_acid,0.6463202238082886,693.0
993,13862,13862,saturated_fatty_acid,palmitic_acid,693,True,0.5818325010560882,1,saturated_fatty_acidpalmitic_acid693,saturated_fatty_acid,palmitic_acid,0.6992582678794861,693.0
994,13863,13863,saturated_fatty_acid,stearic_acid,693,True,0.5783789129679802,1,saturated_fatty_acidstearic_acid693,saturated_fatty_acid,stearic_acid,0.7184491753578186,693.0
995,13864,13864,steroid_hormone,anabolic_steroid,694,True,0.4825476028639576,1,steroid_hormoneanabolic_steroid694,steroid_hormone,anabolic_steroid,0.6652378439903259,694.0
996,13865,13865,steroid_hormone,androgen,694,True,0.6894061575561687,1,steroid_hormoneandrogen694,steroid_hormone,androgen,0.7916536927223206,694.0
997,13866,13866,androgen,androsterone,694,True,0.6573107297101094,1,androgenandrosterone694,,,,
998,13867,13867,androgen,methyltestosterone,694,True,0.7450406006186879,1,androgenmethyltestosterone694,,,,
999,13868,13868,androgen,nandrolone,694,True,0.7132672075421194,1,androgennandrolone694,,,,
1000,13869,13869,androgen,testosterone,694,True,0.7829529747308894,1,androgentestosterone694,androgen,testosterone,0.7564359903335571,694.0
1001,13870,13870,steroid_hormone,corticosteroid,694,True,0.6515709044824466,1,steroid_hormonecorticosteroid694,steroid_hormone,corticosteroid,0.8078070282936096,694.0
1002,13871,13871,corticosteroid,cortisone,694,True,0.552221546141105,1,corticosteroidcortisone694,corticosteroid,cortisone,0.8886008262634277,694.0
1003,13872,13872,corticosteroid,dexamethasone,694,True,0.5801122413172709,1,corticosteroiddexamethasone694,corticosteroid,dexamethasone,0.8913002014160156,694.0
1004,13873,13873,corticosteroid,glucocorticoid,694,True,0.7180840810519025,1,corticosteroidglucocorticoid694,corticosteroid,glucocorticoid,0.8986289501190186,694.0
1005,13874,13874,glucocorticoid,corticosterone,694,True,0.760287816637904,1,glucocorticoidcorticosterone694,glucocorticoid,corticosterone,0.6049497723579407,694.0
1006,13875,13875,glucocorticoid,prednisolone,694,True,0.5748020682177221,1,glucocorticoidprednisolone694,glucocorticoid,prednisolone,0.665327787399292,694.0
1007,13876,13876,glucocorticoid,prednisone,694,True,0.5429279660673901,1,glucocorticoidprednisone694,,,,
1008,13877,13877,corticosteroid,hydrocortisone,694,True,0.662042207940274,1,corticosteroidhydrocortisone694,corticosteroid,hydrocortisone,0.8996727466583252,694.0
1009,13878,13878,corticosteroid,mineralocorticoid,694,True,0.7101823302528791,1,corticosteroidmineralocorticoid694,corticosteroid,mineralocorticoid,0.8634932637214661,694.0
1010,13879,13879,mineralocorticoid,aldosterone,694,True,0.447956791317698,1,mineralocorticoidaldosterone694,,,,
1011,13880,13880,corticosteroid,spironolactone,694,True,0.5937314117396324,1,corticosteroidspironolactone694,corticosteroid,spironolactone,0.8859973549842834,694.0
1012,13881,13881,corticosteroid,triamcinolone,694,True,0.4232818019289276,1,corticosteroidtriamcinolone694,corticosteroid,triamcinolone,0.7486178874969482,694.0
1013,13882,13882,steroid_hormone,estrogen,694,True,0.6956378755829898,1,steroid_hormoneestrogen694,steroid_hormone,estrogen,0.8041266202926636,694.0
1014,13883,13883,estrogen,diethylstilbestrol,694,True,0.5656298307833971,1,estrogendiethylstilbestrol694,,,,
1015,13884,13884,estrogen,estradiol,694,True,0.7415191543496483,1,estrogenestradiol694,estrogen,estradiol,0.8979781866073608,694.0
1016,13885,13885,estrogen,estriol,694,True,0.7241849533625953,1,estrogenestriol694,estrogen,estriol,0.8102129101753235,694.0
1017,13886,13886,estrogen,estrone,694,True,0.665782775479017,1,estrogenestrone694,estrogen,estrone,0.814907968044281,694.0
1018,13887,13887,estrogen,hexestrol,694,True,0.5294145660639191,1,estrogenhexestrol694,,,,
1019,13888,13888,estrogen,mestranol,694,True,0.5555114881275779,1,estrogenmestranol694,,,,
1020,13889,13889,steroid_hormone,progestin,694,True,0.6972458321589777,1,steroid_hormoneprogestin694,steroid_hormone,progestin,0.8626492023468018,694.0
1021,13890,13890,progestin,medroxyprogesterone,694,True,0.7210179721027273,1,progestinmedroxyprogesterone694,progestin,medroxyprogesterone,0.8106289505958557,694.0
1022,13891,13891,progestin,megestrol,694,True,0.5105644899636508,1,progestinmegestrol694,,,,
1023,13892,13892,progestin,norethindrone,694,True,0.5410068663140403,1,progestinnorethindrone694,,,,
1024,13893,13893,progestin,norethynodrel,694,True,0.5924982518667966,1,progestinnorethynodrel694,,,,
1025,13894,13894,progestin,norgestrel,694,True,0.4834921794464995,1,progestinnorgestrel694,,,,
1026,13895,13895,progestin,progesterone,694,True,0.6926227078224872,1,progestinprogesterone694,progestin,progesterone,0.7457184791564941,694.0
1027,13896,13896,fertilizer,organic,695,True,0.5770778549148201,1,fertilizerorganic695,fertilizer,organic,0.3804544508457184,695.0
1028,13897,13897,organic,bonemeal,695,True,0.2861722059746195,1,organicbonemeal695,,,,
1029,13898,13898,organic,fish_meal,695,True,0.1946716796783761,1,organicfish_meal695,organic,fish_meal,0.33418574929237366,695.0
1030,13899,13899,organic,guano,695,True,0.3257689650596072,1,organicguano695,,,,
1031,13900,13900,organic,manure,695,True,0.3507560305222552,1,organicmanure695,organic,manure,0.5382239818572998,695.0
1032,13901,13901,manure,chicken_manure,695,True,0.746749883889878,1,manurechicken_manure695,manure,chicken_manure,0.934113085269928,695.0
1033,13902,13902,manure,cow_manure,695,True,0.7968178110194847,1,manurecow_manure695,manure,cow_manure,0.9461891055107117,695.0
1034,13903,13903,manure,green_manure,695,True,0.859636640064679,1,manuregreen_manure695,manure,green_manure,0.9224008917808533,695.0
1035,13904,13904,manure,horse_manure,695,True,0.8491542675974983,1,manurehorse_manure695,manure,horse_manure,0.9526078104972839,695.0
1036,13905,13905,manure,night_soil,695,True,0.4080777915043155,1,manurenight_soil695,manure,night_soil,0.278635710477829,695.0
1037,13906,13906,organic,neem_cake,695,True,0.3205588267369381,1,organicneem_cake695,organic,neem_cake,0.5186508893966675,695.0
1038,13907,13907,fossil_fuel,coal,696,True,0.6109191039539343,1,fossil_fuelcoal696,fossil_fuel,coal,0.9011572599411011,696.0
1039,13908,13908,coal,anthracite,696,True,0.4375393577436963,1,coalanthracite696,,,,
1040,13909,13909,coal,bituminous_coal,696,True,0.6648060757463352,1,coalbituminous_coal696,coal,bituminous_coal,0.9415369033813477,696.0
1041,13910,13910,bituminous_coal,cannel_coal,696,True,0.2684346418155702,1,bituminous_coalcannel_coal696,,,,
1042,13911,13911,bituminous_coal,sea_coal,696,True,0.2163394250353573,1,bituminous_coalsea_coal696,,,,
1043,13912,13912,coal,lignite,696,True,0.4137335673369816,1,coallignite696,coal,lignite,0.5812451839447021,696.0
1044,13913,13913,lignite,jet,696,True,0.1383985669930653,1,lignitejet696,,,,
1045,13914,13914,coal,steam_coal,696,True,0.6763729603861184,1,coalsteam_coal696,coal,steam_coal,0.9363004565238953,696.0
1046,13915,13915,fossil_fuel,natural_gas,696,True,0.5256218351891031,1,fossil_fuelnatural_gas696,fossil_fuel,natural_gas,0.8043254613876343,696.0
1047,13916,13916,fossil_fuel,petroleum,696,True,0.6553192285029633,1,fossil_fuelpetroleum696,fossil_fuel,petroleum,0.8680706024169922,696.0
1048,13917,13917,petroleum,residual_oil,696,True,0.6057090889973098,1,petroleumresidual_oil696,petroleum,residual_oil,0.8856813907623291,696.0
1049,13918,13918,vitamin,fat-soluble_vitamin,697,True,0.7711001518151951,1,vitaminfat-soluble_vitamin697,vitamin,fat-soluble_vitamin,0.9761919975280762,697.0
1050,13919,13919,fat-soluble_vitamin,vitamin_A,697,True,0.6765418261562285,1,fat-soluble_vitaminvitamin_A697,fat-soluble_vitamin,vitamin_A,0.6829051375389099,697.0
1051,13920,13920,vitamin_A,vitamin_A1,697,True,0.8297375957924344,1,vitamin_Avitamin_A1697,vitamin_A,vitamin_A1,0.9229251742362976,697.0
1052,13921,13921,vitamin_A,vitamin_A2,697,True,0.8238576086153301,1,vitamin_Avitamin_A2697,vitamin_A,vitamin_A2,0.8680194616317749,697.0
1053,13922,13922,fat-soluble_vitamin,vitamin_D,697,True,0.6160082929751912,1,fat-soluble_vitaminvitamin_D697,fat-soluble_vitamin,vitamin_D,0.6419887542724609,697.0
1054,13923,13923,fat-soluble_vitamin,vitamin_E,697,True,0.5615776894579674,1,fat-soluble_vitaminvitamin_E697,fat-soluble_vitamin,vitamin_E,0.6377584934234619,697.0
1055,13924,13924,vitamin_E,alpha-tocopheral,697,True,0.3836310324117611,1,vitamin_Ealpha-tocopheral697,,,,
1056,13925,13925,fat-soluble_vitamin,vitamin_K,697,True,0.6045377780775016,1,fat-soluble_vitaminvitamin_K697,fat-soluble_vitamin,vitamin_K,0.6136152744293213,697.0
1057,13926,13926,vitamin_K,vitamin_K1,697,True,0.6106073262230908,1,vitamin_Kvitamin_K1697,vitamin_K,vitamin_K1,0.7248243093490601,697.0
1058,13927,13927,vitamin_K,vitamin_K3,697,True,0.5528653914954487,1,vitamin_Kvitamin_K3697,vitamin_K,vitamin_K3,0.662571132183075,697.0
1059,13928,13928,vitamin,water-soluble_vitamin,697,True,0.7928921602163554,1,vitaminwater-soluble_vitamin697,vitamin,water-soluble_vitamin,0.981622576713562,697.0
1060,13929,13929,water-soluble_vitamin,B-complex_vitamin,697,True,0.7011260892227026,1,water-soluble_vitaminB-complex_vitamin697,water-soluble_vitamin,B-complex_vitamin,0.7949775457382202,697.0
1061,13930,13930,B-complex_vitamin,biotin,697,True,0.7237836927223473,1,B-complex_vitaminbiotin697,B-complex_vitamin,biotin,0.6741414070129395,697.0
1062,13931,13931,B-complex_vitamin,choline,697,True,0.5973194272218963,1,B-complex_vitamincholine697,B-complex_vitamin,choline,0.5091289281845093,697.0
1063,13932,13932,B-complex_vitamin,inositol,697,True,0.6847351085624157,1,B-complex_vitamininositol697,B-complex_vitamin,inositol,0.6506301164627075,697.0
1064,13933,13933,B-complex_vitamin,niacin,697,True,0.6115383153495326,1,B-complex_vitaminniacin697,B-complex_vitamin,niacin,0.5811391472816467,697.0
