,parent_x,child_x,group_x,type,compare,parent_y,child_y,weight,group_y
1054,deterioration,decrepitude,700,test,deteriorationdecrepitude700,deterioration,decrepitude,0.9002454876899719,700.0
1055,devastation,blight,700,test,devastationblight700,devastation,blight,0.7861093878746033,700.0
1056,devastation,ruin,700,test,devastationruin700,devastation,ruin,0.6289442181587219,700.0
1057,decomposition,fragmentation,700,test,decompositionfragmentation700,decomposition,fragmentation,0.49265557527542114,700.0
1058,putrefaction,putrescence,700,test,putrefactionputrescence700,putrefaction,putrescence,0.4702073931694031,700.0
1059,grain,millet,701,test,grainmillet701,grain,millet,0.9901580214500427,701.0
1060,grain,barley,701,test,grainbarley701,grain,barley,0.9966874718666077,701.0
1061,grain,wheat,701,test,grainwheat701,grain,wheat,0.9926335215568542,701.0
1062,grain,corn,701,test,graincorn701,grain,corn,0.9930830001831055,701.0
1063,grain,groats,701,test,graingroats701,grain,groats,0.9293838143348694,701.0
1064,grain,oat,701,test,grainoat701,grain,oat,0.9301585555076599,701.0
1065,grain,wild_rice,701,test,grainwild_rice701,grain,wild_rice,0.9933776259422302,701.0
1066,grain,buckwheat,701,test,grainbuckwheat701,grain,buckwheat,0.9943299293518066,701.0
1067,grain,rice,701,test,grainrice701,grain,rice,0.9877542853355408,701.0
1068,grain,malt,701,test,grainmalt701,grain,malt,0.9785240888595581,701.0
1069,grain,grist,701,test,graingrist701,grain,grist,0.9120422601699829,701.0
1070,barley,pearl_barley,701,test,barleypearl_barley701,barley,pearl_barley,0.9848939776420593,701.0
1071,wheat,bulgur,701,test,wheatbulgur701,wheat,bulgur,0.9028942584991455,701.0
1072,wheat,cracked_wheat,701,test,wheatcracked_wheat701,wheat,cracked_wheat,0.9621561169624329,701.0
1073,corn,popcorn,701,test,cornpopcorn701,corn,popcorn,0.8920643925666809,701.0
1074,corn,sweet_corn,701,test,cornsweet_corn701,corn,sweet_corn,0.9919737577438354,701.0
1075,corn,hominy,701,test,cornhominy701,corn,hominy,0.8304580450057983,701.0
1076,hominy,pearl_hominy,701,test,hominypearl_hominy701,hominy,pearl_hominy,0.8648955225944519,701.0
1077,hominy,lye_hominy,701,test,hominylye_hominy701,,,,
1078,rice,white_rice,701,test,ricewhite_rice701,rice,white_rice,0.9937993884086609,701.0
1079,rice,brown_rice,701,test,ricebrown_rice701,rice,brown_rice,0.9916828870773315,701.0
1080,rice,paddy,701,test,ricepaddy701,rice,paddy,0.9327980279922485,701.0
1081,malt,wort,701,test,maltwort701,malt,wort,0.27115896344184875,701.0
1082,bomb,letter_bomb,702,test,bombletter_bomb702,bomb,letter_bomb,0.9041939973831177,702.0
1083,bomb,plastic_bomb,702,test,bombplastic_bomb702,bomb,plastic_bomb,0.9489635229110718,702.0
1084,bomb,general-purpose_bomb,702,test,bombgeneral-purpose_bomb702,bomb,general-purpose_bomb,0.9771470427513123,702.0
1085,bomb,cruise_missile,702,test,bombcruise_missile702,bomb,cruise_missile,0.6869282722473145,702.0
1086,bomb,grenade,702,test,bombgrenade702,bomb,grenade,0.5667175054550171,702.0
1087,bomb,car_bomb,702,test,bombcar_bomb702,bomb,car_bomb,0.8979743719100952,702.0
1088,bomb,bomblet,702,test,bombbomblet702,bomb,bomblet,0.7848182916641235,702.0
1089,bomb,gas_shell,702,test,bombgas_shell702,bomb,gas_shell,0.45933619141578674,702.0
1090,bomb,smoke_bomb,702,test,bombsmoke_bomb702,bomb,smoke_bomb,0.8477530479431152,702.0
1091,bomb,pipe_bomb,702,test,bombpipe_bomb702,bomb,pipe_bomb,0.9303098917007446,702.0
1092,bomb,fragmentation_bomb,702,test,bombfragmentation_bomb702,bomb,fragmentation_bomb,0.9299647212028503,702.0
1093,bomb,atom_bomb,702,test,bombatom_bomb702,bomb,atom_bomb,0.9605207443237305,702.0
1094,bomb,remote-control_bomb,702,test,bombremote-control_bomb702,bomb,remote-control_bomb,0.9636733531951904,702.0
1095,bomb,time_bomb,702,test,bombtime_bomb702,bomb,time_bomb,0.8066768050193787,702.0
1096,bomb,depth_charge,702,test,bombdepth_charge702,bomb,depth_charge,0.2503604590892792,702.0
1097,bomb,bombshell,702,test,bombbombshell702,bomb,bombshell,0.4979325532913208,702.0
1098,bomb,dumb_bomb,702,test,bombdumb_bomb702,bomb,dumb_bomb,0.9306549429893494,702.0
1099,bomb,chemical_bomb,702,test,bombchemical_bomb702,bomb,chemical_bomb,0.9704890847206116,702.0
1100,bomb,briefcase_bomb,702,test,bombbriefcase_bomb702,bomb,briefcase_bomb,0.9272109270095825,702.0
1101,bomb,stink_bomb,702,test,bombstink_bomb702,bomb,stink_bomb,0.8603639006614685,702.0
1102,bomb,balloon_bomb,702,test,bombballoon_bomb702,bomb,balloon_bomb,0.9518053531646729,702.0
1103,bomb,smart_bomb,702,test,bombsmart_bomb702,bomb,smart_bomb,0.9422904849052429,702.0
1104,bomb,penetration_bomb,702,test,bombpenetration_bomb702,bomb,penetration_bomb,0.9105721116065979,702.0
1105,bomb,megaton_bomb,702,test,bombmegaton_bomb702,bomb,megaton_bomb,0.9585852026939392,702.0
1106,bomb,hydrogen_bomb,702,test,bombhydrogen_bomb702,bomb,hydrogen_bomb,0.9590497016906738,702.0
1107,bomb,incendiary_bomb,702,test,bombincendiary_bomb702,bomb,incendiary_bomb,0.9496661424636841,702.0
1108,bomb,thermobaric_bomb,702,test,bombthermobaric_bomb702,bomb,thermobaric_bomb,0.9846004843711853,702.0
1109,bomb,microwave_bomb,702,test,bombmicrowave_bomb702,bomb,microwave_bomb,0.9594779014587402,702.0
1110,bomb,cluster_bomb,702,test,bombcluster_bomb702,bomb,cluster_bomb,0.9256851673126221,702.0
1111,general-purpose_bomb,blockbuster,702,test,general-purpose_bombblockbuster702,general-purpose_bomb,blockbuster,0.1627497375011444,702.0
1112,grenade,rifle_grenade,702,test,grenaderifle_grenade702,grenade,rifle_grenade,0.8456874489784241,702.0
1113,grenade,hand_grenade,702,test,grenadehand_grenade702,grenade,hand_grenade,0.8679620027542114,702.0
1114,bomblet,bombie,702,test,bombletbombie702,,,,
1115,fragmentation_bomb,Big_Blue,702,test,fragmentation_bombBig_Blue702,,,,
1116,atom_bomb,neutron_bomb,702,test,atom_bombneutron_bomb702,,,,
1117,atom_bomb,clean_bomb,702,test,atom_bombclean_bomb702,atom_bomb,clean_bomb,0.21210148930549622,702.0
1118,atom_bomb,dirty_bomb,702,test,atom_bombdirty_bomb702,atom_bomb,dirty_bomb,0.20193269848823547,702.0
1119,smart_bomb,laser-guided_bomb,702,test,smart_bomblaser-guided_bomb702,smart_bomb,laser-guided_bomb,0.17678096890449524,702.0
1120,laser-guided_bomb,Bunker_Buster,702,test,laser-guided_bombBunker_Buster702,,,,
1121,snack_food,chip,703,test,snack_foodchip703,snack_food,chip,0.9328855872154236,703.0
1122,snack_food,potato_skin,703,test,snack_foodpotato_skin703,snack_food,potato_skin,0.9197928309440613,703.0
1123,snack_food,corn_chip,703,test,snack_foodcorn_chip703,snack_food,corn_chip,0.9535529017448425,703.0
1124,snack_food,sandwich,703,test,snack_foodsandwich703,snack_food,sandwich,0.9219313263893127,703.0
1125,corn_chip,tortilla_chip,703,test,corn_chiptortilla_chip703,corn_chip,tortilla_chip,0.3974802792072296,703.0
1126,tortilla_chip,nacho,703,test,tortilla_chipnacho703,,,,
1127,sandwich,bomber,703,test,sandwichbomber703,sandwich,bomber,0.4951605498790741,703.0
1128,sandwich,tunaburger,703,test,sandwichtunaburger703,sandwich,tunaburger,0.9309259057044983,703.0
1129,sandwich,open-face_sandwich,703,test,sandwichopen-face_sandwich703,sandwich,open-face_sandwich,0.9474189877510071,703.0
1130,sandwich,club_sandwich,703,test,sandwichclub_sandwich703,sandwich,club_sandwich,0.962574303150177,703.0
1131,sandwich,hamburger,703,test,sandwichhamburger703,sandwich,hamburger,0.836217999458313,703.0
1132,sandwich,butty,703,test,sandwichbutty703,sandwich,butty,0.8032689094543457,703.0
1133,sandwich,Sloppy_Joe,703,test,sandwichSloppy_Joe703,sandwich,Sloppy_Joe,0.8657546639442444,703.0
1134,sandwich,Reuben,703,test,sandwichReuben703,sandwich,Reuben,0.7159239649772644,703.0
1135,sandwich,chicken_sandwich,703,test,sandwichchicken_sandwich703,sandwich,chicken_sandwich,0.9757670760154724,703.0
1136,sandwich,wrap,703,test,sandwichwrap703,sandwich,wrap,0.4000294506549835,703.0
1137,sandwich,western,703,test,sandwichwestern703,sandwich,western,0.5679250359535217,703.0
1138,sandwich,bacon-lettuce-tomato_sandwich,703,test,sandwichbacon-lettuce-tomato_sandwich703,sandwich,bacon-lettuce-tomato_sandwich,0.979377806186676,703.0
1139,sandwich,gyro,703,test,sandwichgyro703,sandwich,gyro,0.6545055508613586,703.0
1140,sandwich,hotdog,703,test,sandwichhotdog703,sandwich,hotdog,0.813789427280426,703.0
1141,sandwich,ham_sandwich,703,test,sandwichham_sandwich703,sandwich,ham_sandwich,0.9771906137466431,703.0
1142,hamburger,cheeseburger,703,test,hamburgercheeseburger703,hamburger,cheeseburger,0.8064353466033936,703.0
1143,hotdog,chili_dog,703,test,hotdogchili_dog703,,,,
1144,Sioux,Oto,704,test,SiouxOto704,Sioux,Oto,0.5838636755943298,704.0
1145,Sioux,Dhegiha,704,test,SiouxDhegiha704,Sioux,Dhegiha,0.5344220399856567,704.0
1146,Sioux,Dakota,704,test,SiouxDakota704,Sioux,Dakota,0.7059892416000366,704.0
1147,Sioux,Rain-in-the-Face,704,test,SiouxRain-in-the-Face704,Sioux,Rain-in-the-Face,0.5169126391410828,704.0
1148,Sioux,Teton,704,test,SiouxTeton704,Sioux,Teton,0.5673240423202515,704.0
1149,Sioux,Santee,704,test,SiouxSantee704,Sioux,Santee,0.6538026332855225,704.0
1150,Sioux,Catawba,704,test,SiouxCatawba704,Sioux,Catawba,0.399793803691864,704.0
1151,Sioux,Ofo,704,test,SiouxOfo704,Sioux,Ofo,0.5008020401000977,704.0
1152,Sioux,Hidatsa,704,test,SiouxHidatsa704,Sioux,Hidatsa,0.6547372937202454,704.0
1153,Sioux,Iowa,704,test,SiouxIowa704,Sioux,Iowa,0.4114227890968323,704.0
1154,Sioux,Missouri,704,test,SiouxMissouri704,Sioux,Missouri,0.4941849112510681,704.0
1155,Sioux,Crow,704,test,SiouxCrow704,Sioux,Crow,0.6065641641616821,704.0
1156,Sioux,Winnebago,704,test,SiouxWinnebago704,,,,
1157,Sioux,Tutelo,704,test,SiouxTutelo704,Sioux,Tutelo,0.5568170547485352,704.0
1158,Sioux,Crazy_Horse,704,test,SiouxCrazy_Horse704,Sioux,Crazy_Horse,0.6477448344230652,704.0
1159,Sioux,Biloxi,704,test,SiouxBiloxi704,Sioux,Biloxi,0.5266653895378113,704.0
1160,Dhegiha,Omaha,704,test,DhegihaOmaha704,,,,
1161,Dhegiha,Kansa,704,test,DhegihaKansa704,,,,
1162,Dhegiha,Ponca,704,test,DhegihaPonca704,Dhegiha,Ponca,0.19016151130199432,704.0
1163,Dhegiha,Osage,704,test,DhegihaOsage704,Dhegiha,Osage,0.16618669033050537,704.0
1164,Dhegiha,Quapaw,704,test,DhegihaQuapaw704,,,,
1165,Teton,Two_Kettle,704,test,TetonTwo_Kettle704,,,,
1166,Teton,Brule,704,test,TetonBrule704,Teton,Brule,0.14685606956481934,704.0
1167,Teton,Miniconju,704,test,TetonMiniconju704,Teton,Miniconju,0.14316995441913605,704.0
1168,Teton,Hunkpapa,704,test,TetonHunkpapa704,Teton,Hunkpapa,0.1023370623588562,704.0
1169,Teton,Sihasapa,704,test,TetonSihasapa704,Teton,Sihasapa,0.14906194806098938,704.0
1170,Teton,Oglala,704,test,TetonOglala704,Teton,Oglala,0.1554122418165207,704.0
1171,Hunkpapa,Sitting_Bull,704,test,HunkpapaSitting_Bull704,,,,
1172,Oglala,Red_Cloud,704,test,OglalaRed_Cloud704,Oglala,Red_Cloud,0.05722809210419655,704.0
1173,blockage,vapor_lock,705,test,blockagevapor_lock705,blockage,vapor_lock,0.4826622009277344,705.0
1174,blockage,plug,705,test,blockageplug705,blockage,plug,0.4163419008255005,705.0
1175,blockage,breechblock,705,test,blockagebreechblock705,blockage,breechblock,0.7938221096992493,705.0
1176,plug,tap,705,test,plugtap705,plug,tap,0.3382432758808136,705.0
1177,plug,tampon,705,test,plugtampon705,plug,tampon,0.34402117133140564,705.0
1178,plug,fipple,705,test,plugfipple705,plug,fipple,0.21558918058872223,705.0
1179,plug,cork,705,test,plugcork705,plug,cork,0.23883090913295746,705.0
1180,plug,earplug,705,test,plugearplug705,plug,earplug,0.8781022429466248,705.0
1181,plug,bung,705,test,plugbung705,plug,bung,0.253291517496109,705.0
1182,plug,tampion,705,test,plugtampion705,plug,tampion,0.24599289894104004,705.0
1183,plug,drainplug,705,test,plugdrainplug705,plug,drainplug,0.8172425031661987,705.0
1184,tampon,Tampax,705,test,tamponTampax705,tampon,Tampax,0.6492261290550232,705.0
1185,partition,wall,706,test,partitionwall706,partition,wall,0.7639696002006531,706.0
1186,partition,bulkhead,706,test,partitionbulkhead706,partition,bulkhead,0.7879376411437988,706.0
1187,partition,brattice,706,test,partitionbrattice706,partition,brattice,0.8004078269004822,706.0
1188,partition,screen,706,test,partitionscreen706,partition,screen,0.6147764921188354,706.0
1189,wall,gable,706,test,wallgable706,wall,gable,0.8139008283615112,706.0
1190,wall,wainscoting,706,test,wallwainscoting706,wall,wainscoting,0.7395527958869934,706.0
1191,wall,chimney_breast,706,test,wallchimney_breast706,wall,chimney_breast,0.6706463098526001,706.0
1192,wall,Hadrian's_Wall,706,test,wallHadrian's_Wall706,wall,Hadrian's_Wall,0.9814417958259583,706.0
1193,wall,parapet,706,test,wallparapet706,wall,parapet,0.8492714166641235,706.0
1194,wall,cavity_wall,706,test,wallcavity_wall706,wall,cavity_wall,0.9825703501701355,706.0
1195,wall,proscenium,706,test,wallproscenium706,,,,
1196,wall,sidewall,706,test,wallsidewall706,wall,sidewall,0.9123984575271606,706.0
1197,wall,bearing_wall,706,test,wallbearing_wall706,wall,bearing_wall,0.9644441604614258,706.0
1198,wall,Wailing_Wall,706,test,wallWailing_Wall706,wall,Wailing_Wall,0.9705820679664612,706.0
1199,wall,firewall,706,test,wallfirewall706,wall,firewall,0.8878717422485352,706.0
1200,wall,attic,706,test,wallattic706,wall,attic,0.7854310870170593,706.0
1201,gable,pediment,706,test,gablepediment706,gable,pediment,0.1806994378566742,706.0
1202,gable,bell_gable,706,test,gablebell_gable706,gable,bell_gable,0.7259243726730347,706.0
1203,gable,corbie_gable,706,test,gablecorbie_gable706,gable,corbie_gable,0.6244085431098938,706.0
1204,screen,rood_screen,706,test,screenrood_screen706,screen,rood_screen,0.9603723883628845,706.0
1205,screen,purdah,706,test,screenpurdah706,,,,
1206,screen,altarpiece,706,test,screenaltarpiece706,,,,
1207,pod,peanut,707,test,podpeanut707,pod,peanut,0.853699803352356,707.0
1208,pod,legume,707,test,podlegume707,pod,legume,0.8992310166358948,707.0
1209,pod,cowage,707,test,podcowage707,pod,cowage,0.3956153690814972,707.0
1210,pod,screw_bean,707,test,podscrew_bean707,pod,screw_bean,0.8491420149803162,707.0
1211,pod,okra,707,test,podokra707,pod,okra,0.8623713850975037,707.0
1212,pod,loment,707,test,podloment707,pod,loment,0.7071012854576111,707.0
1213,legume,chickpea,707,test,legumechickpea707,legume,chickpea,0.9502697587013245,707.0
1214,legume,field_pea,707,test,legumefield_pea707,legume,field_pea,0.9752276539802551,707.0
1215,legume,cowpea,707,test,legumecowpea707,legume,cowpea,0.9817019701004028,707.0
1216,legume,pea,707,test,legumepea707,legume,pea,0.9824992418289185,707.0
1217,legume,lentil,707,test,legumelentil707,legume,lentil,0.9798762798309326,707.0
1218,pea,garden_pea,707,test,peagarden_pea707,pea,garden_pea,0.9841827750205994,707.0
1219,anesthesia,local_anesthesia,708,test,anesthesialocal_anesthesia708,anesthesia,local_anesthesia,0.9916794896125793,708.0
1220,anesthesia,cryoanesthesia,708,test,anesthesiacryoanesthesia708,anesthesia,cryoanesthesia,0.9593271613121033,708.0
1221,anesthesia,general_anesthesia,708,test,anesthesiageneral_anesthesia708,anesthesia,general_anesthesia,0.9909351468086243,708.0
1222,anesthesia,conduction_anesthesia,708,test,anesthesiaconduction_anesthesia708,anesthesia,conduction_anesthesia,0.9916545152664185,708.0
1223,anesthesia,regional_anesthesia,708,test,anesthesiaregional_anesthesia708,anesthesia,regional_anesthesia,0.9920052886009216,708.0
1224,anesthesia,topical_anesthesia,708,test,anesthesiatopical_anesthesia708,anesthesia,topical_anesthesia,0.9931208491325378,708.0
1225,general_anesthesia,twilight_sleep,708,test,general_anesthesiatwilight_sleep708,general_anesthesia,twilight_sleep,0.5479058027267456,708.0
1226,general_anesthesia,inhalation_anesthesia,708,test,general_anesthesiainhalation_anesthesia708,general_anesthesia,inhalation_anesthesia,0.8309001326560974,708.0
1227,regional_anesthesia,paracervical_block,708,test,regional_anesthesiaparacervical_block708,,,,
1228,regional_anesthesia,epidural_anesthesia,708,test,regional_anesthesiaepidural_anesthesia708,regional_anesthesia,epidural_anesthesia,0.9028509259223938,708.0
1229,regional_anesthesia,caudal_anesthesia,708,test,regional_anesthesiacaudal_anesthesia708,regional_anesthesia,caudal_anesthesia,0.8867663145065308,708.0
1230,regional_anesthesia,acroanesthesia,708,test,regional_anesthesiaacroanesthesia708,regional_anesthesia,acroanesthesia,0.8764824271202087,708.0
1231,regional_anesthesia,spinal_anesthesia,708,test,regional_anesthesiaspinal_anesthesia708,regional_anesthesia,spinal_anesthesia,0.8881022334098816,708.0
1232,regional_anesthesia,pudendal_block,708,test,regional_anesthesiapudendal_block708,regional_anesthesia,pudendal_block,0.6861503720283508,708.0
1233,spinal_anesthesia,saddle_block_anesthesia,708,test,spinal_anesthesiasaddle_block_anesthesia708,spinal_anesthesia,saddle_block_anesthesia,0.6169166564941406,708.0
1234,semiconductor_device,n-type_semiconductor,709,test,semiconductor_devicen-type_semiconductor709,semiconductor_device,n-type_semiconductor,0.991678774356842,709.0
1235,semiconductor_device,chip,709,test,semiconductor_devicechip709,semiconductor_device,chip,0.9577822089195251,709.0
1236,semiconductor_device,transistor,709,test,semiconductor_devicetransistor709,semiconductor_device,transistor,0.9541022181510925,709.0
1237,semiconductor_device,diode,709,test,semiconductor_devicediode709,semiconductor_device,diode,0.9814638495445251,709.0
1238,semiconductor_device,p-type_semiconductor,709,test,semiconductor_devicep-type_semiconductor709,semiconductor_device,p-type_semiconductor,0.9871470928192139,709.0
1239,semiconductor_device,thermistor,709,test,semiconductor_devicethermistor709,semiconductor_device,thermistor,0.9500167369842529,709.0
1240,chip,gene_chip,709,test,chipgene_chip709,chip,gene_chip,0.9513612389564514,709.0
1241,chip,memory_chip,709,test,chipmemory_chip709,chip,memory_chip,0.9819335341453552,709.0
1242,chip,biochip,709,test,chipbiochip709,chip,biochip,0.9641079902648926,709.0
1243,chip,microprocessor,709,test,chipmicroprocessor709,chip,microprocessor,0.9165509343147278,709.0
1244,memory_chip,read-only_memory_chip,709,test,memory_chipread-only_memory_chip709,memory_chip,read-only_memory_chip,0.9441978931427002,709.0
1245,transistor,field-effect_transistor,709,test,transistorfield-effect_transistor709,transistor,field-effect_transistor,0.9887374639511108,709.0
1246,transistor,p-n-p_transistor,709,test,transistorp-n-p_transistor709,transistor,p-n-p_transistor,0.9906580448150635,709.0
1247,diode,light-emitting_diode,709,test,diodelight-emitting_diode709,diode,light-emitting_diode,0.8597676157951355,709.0
1248,light-emitting_diode,organic_light-emitting_diode,709,test,light-emitting_diodeorganic_light-emitting_diode709,light-emitting_diode,organic_light-emitting_diode,0.7435923218727112,709.0
1249,neckwear,necktie,710,test,neckwearnecktie710,neckwear,necktie,0.8748083114624023,710.0
1250,neckwear,cravat,710,test,neckwearcravat710,neckwear,cravat,0.6410321593284607,710.0
1251,necktie,string_tie,710,test,necktiestring_tie710,necktie,string_tie,0.42387300729751587,710.0
1252,necktie,old_school_tie,710,test,necktieold_school_tie710,necktie,old_school_tie,0.36927708983421326,710.0
1253,necktie,Windsor_tie,710,test,necktieWindsor_tie710,necktie,Windsor_tie,0.5186823606491089,710.0
1254,necktie,bow_tie,710,test,necktiebow_tie710,necktie,bow_tie,0.4615511894226074,710.0
1255,necktie,four-in-hand,710,test,necktiefour-in-hand710,,,,
1256,necktie,bolo_tie,710,test,necktiebolo_tie710,necktie,bolo_tie,0.7119729518890381,710.0
1257,bow_tie,white_tie,710,test,bow_tiewhite_tie710,bow_tie,white_tie,0.4525079131126404,710.0
1258,bow_tie,black_tie,710,test,bow_tieblack_tie710,bow_tie,black_tie,0.3698302209377289,710.0
1259,cravat,neckcloth,710,test,cravatneckcloth710,,,,
1260,cravat,ascot,710,test,cravatascot710,cravat,ascot,0.12616987526416779,710.0
1261,timepiece,sandglass,711,test,timepiecesandglass711,timepiece,sandglass,0.7692000269889832,711.0
1262,timepiece,clock,711,test,timepiececlock711,timepiece,clock,0.8378214240074158,711.0
1263,timepiece,timer,711,test,timepiecetimer711,timepiece,timer,0.7871636748313904,711.0
1264,timepiece,atomic_clock,711,test,timepieceatomic_clock711,timepiece,atomic_clock,0.8014273047447205,711.0
1265,timepiece,watch,711,test,timepiecewatch711,timepiece,watch,0.7427766919136047,711.0
1266,timepiece,sundial,711,test,timepiecesundial711,timepiece,sundial,0.861332356929779,711.0
1267,sandglass,hourglass,711,test,sandglasshourglass711,sandglass,hourglass,0.12087693810462952,711.0
1268,sandglass,egg_timer,711,test,sandglassegg_timer711,,,,
1269,clock,time_clock,711,test,clocktime_clock711,clock,time_clock,0.9386505484580994,711.0
1270,clock,cuckoo_clock,711,test,clockcuckoo_clock711,clock,cuckoo_clock,0.9660789966583252,711.0
1271,clock,analog_clock,711,test,clockanalog_clock711,clock,analog_clock,0.9753608703613281,711.0
1272,clock,chronometer,711,test,clockchronometer711,clock,chronometer,0.8896058797836304,711.0
1273,clock,alarm_clock,711,test,clockalarm_clock711,clock,alarm_clock,0.9389508962631226,711.0
1274,clock,turret_clock,711,test,clockturret_clock711,clock,turret_clock,0.9615551233291626,711.0
1275,clock,system_clock,711,test,clocksystem_clock711,clock,system_clock,0.9581258296966553,711.0
1276,clock,pendulum_clock,711,test,clockpendulum_clock711,clock,pendulum_clock,0.9710837602615356,711.0
1277,clock,electric_clock,711,test,clockelectric_clock711,clock,electric_clock,0.9700714945793152,711.0
1278,clock,wall_clock,711,test,clockwall_clock711,clock,wall_clock,0.9477505087852478,711.0
1279,clock,water_clock,711,test,clockwater_clock711,clock,water_clock,0.9422194361686707,711.0
1280,clock,Big_Ben,711,test,clockBig_Ben711,clock,Big_Ben,0.728341281414032,711.0
1281,clock,digital_clock,711,test,clockdigital_clock711,clock,digital_clock,0.9732133746147156,711.0
1282,pendulum_clock,grandfather_clock,711,test,pendulum_clockgrandfather_clock711,pendulum_clock,grandfather_clock,0.17368459701538086,711.0
1283,timer,chronograph,711,test,timerchronograph711,timer,chronograph,0.7209745645523071,711.0
1284,timer,parking_meter,711,test,timerparking_meter711,,,,
1285,timer,stopwatch,711,test,timerstopwatch711,timer,stopwatch,0.7984257340431213,711.0
1286,atomic_clock,ammonia_clock,711,test,atomic_clockammonia_clock711,atomic_clock,ammonia_clock,0.4397163987159729,711.0
1287,atomic_clock,caesium_clock,711,test,atomic_clockcaesium_clock711,,,,
1288,watch,wristwatch,711,test,watchwristwatch711,watch,wristwatch,0.9816075563430786,711.0
1289,watch,pocket_watch,711,test,watchpocket_watch711,watch,pocket_watch,0.9753034114837646,711.0
1290,watch,digital_watch,711,test,watchdigital_watch711,watch,digital_watch,0.979058563709259,711.0
1291,watch,analog_watch,711,test,watchanalog_watch711,watch,analog_watch,0.9798828959465027,711.0
1292,watch,pendulum_watch,711,test,watchpendulum_watch711,watch,pendulum_watch,0.9878829121589661,711.0
1293,watch,stem-winder,711,test,watchstem-winder711,watch,stem-winder,0.7828459143638611,711.0
1294,watch,hunter,711,test,watchhunter711,watch,hunter,0.8403388857841492,711.0
1295,writ,certiorari,712,test,writcertiorari712,writ,certiorari,0.35570773482322693,712.0
1296,writ,writ_of_right,712,test,writwrit_of_right712,writ,writ_of_right,0.9491978287696838,712.0
1297,writ,warrant,712,test,writwarrant712,writ,warrant,0.49970120191574097,712.0
1298,writ,scire_facias,712,test,writscire_facias712,writ,scire_facias,0.4302760362625122,712.0
1299,writ,habeas_corpus,712,test,writhabeas_corpus712,writ,habeas_corpus,0.36236757040023804,712.0
1300,writ,fieri_facias,712,test,writfieri_facias712,writ,fieri_facias,0.5130380392074585,712.0
1301,writ,sequestration,712,test,writsequestration712,writ,sequestration,0.2749726474285126,712.0
1302,writ,assize,712,test,writassize712,writ,assize,0.3844076991081238,712.0
1303,writ,writ_of_prohibition,712,test,writwrit_of_prohibition712,writ,writ_of_prohibition,0.9297401309013367,712.0
1304,writ,mandamus,712,test,writmandamus712,writ,mandamus,0.45270517468452454,712.0
1305,writ,subpoena,712,test,writsubpoena712,,,,
1306,writ,court_order,712,test,writcourt_order712,,,,
1307,writ,summons,712,test,writsummons712,writ,summons,0.24457265436649323,712.0
1308,writ,attachment,712,test,writattachment712,writ,attachment,0.2955189049243927,712.0
1309,writ,writ_of_error,712,test,writwrit_of_error712,writ,writ_of_error,0.9013147950172424,712.0
1310,writ,venire_facias,712,test,writvenire_facias712,writ,venire_facias,0.2938666045665741,712.0
1311,writ,writ_of_detinue,712,test,writwrit_of_detinue712,writ,writ_of_detinue,0.8551355600357056,712.0
1312,writ,subpoena_duces_tecum,712,test,writsubpoena_duces_tecum712,writ,subpoena_duces_tecum,0.2587948143482208,712.0
1313,writ,writ_of_election,712,test,writwrit_of_election712,writ,writ_of_election,0.9369789958000183,712.0
1314,warrant,bench_warrant,712,test,warrantbench_warrant712,warrant,bench_warrant,0.9509425163269043,712.0
1315,warrant,death_warrant,712,test,warrantdeath_warrant712,warrant,death_warrant,0.8774064183235168,712.0
1316,warrant,pardon,712,test,warrantpardon712,,,,
1317,warrant,cachet,712,test,warrantcachet712,warrant,cachet,0.45721435546875,712.0
1318,warrant,reprieve,712,test,warrantreprieve712,,,,
1319,warrant,commutation,712,test,warrantcommutation712,warrant,commutation,0.4576495289802551,712.0
1320,warrant,search_warrant,712,test,warrantsearch_warrant712,warrant,search_warrant,0.9879926443099976,712.0
1321,bench_warrant,pickup,712,test,bench_warrantpickup712,,,,
1322,court_order,gag_order,712,test,court_ordergag_order712,court_order,gag_order,0.5025214552879333,712.0
1323,court_order,divestiture,712,test,court_orderdivestiture712,court_order,divestiture,0.21276609599590302,712.0
1324,court_order,execution,712,test,court_orderexecution712,court_order,execution,0.3557928502559662,712.0
1325,court_order,interdict,712,test,court_orderinterdict712,court_order,interdict,0.7549594640731812,712.0
1326,court_order,garnishment,712,test,court_ordergarnishment712,,,,
1327,summons,monition,712,test,summonsmonition712,summons,monition,0.3422333598136902,712.0
1328,summons,citation,712,test,summonscitation712,summons,citation,0.16314761340618134,712.0
1329,summons,ticket,712,test,summonsticket712,summons,ticket,0.30129969120025635,712.0
1330,ticket,speeding_ticket,712,test,ticketspeeding_ticket712,ticket,speeding_ticket,0.9703043103218079,712.0
1331,ticket,parking_ticket,712,test,ticketparking_ticket712,ticket,parking_ticket,0.9713703989982605,712.0
1332,cloud,cosmic_dust,713,test,cloudcosmic_dust713,cloud,cosmic_dust,0.8723486065864563,713.0
1333,cloud,aerosol,713,test,cloudaerosol713,cloud,aerosol,0.9368906617164612,713.0
1334,cloud,coma,713,test,cloudcoma713,cloud,coma,0.6513058543205261,713.0
1335,cloud,mushroom,713,test,cloudmushroom713,cloud,mushroom,0.5057320594787598,713.0
1336,cloud,nebula,713,test,cloudnebula713,cloud,nebula,0.9421184659004211,713.0
